# {"t_start": 1561570588.708221, "env_id": "Humanoid-v2"} 
r,l,t
232.76475,46,1174.036608
364.948623,71,1174.234561
320.510004,63,1175.381104
372.465162,72,1175.576172
399.853153,78,1175.794433
366.032289,71,1175.991686
418.4698,91,1176.247931
445.715985,88,1176.498218
376.531834,73,1176.715902
364.473891,80,1176.946053
500.038806,100,1177.26544
606.140601,132,1177.625601
503.321134,98,1177.90525
428.103044,86,1178.6635
429.303653,85,1178.896334
443.532656,88,1179.151009
546.68825,108,1179.445405
366.881606,73,1179.639798
392.772226,78,1179.862796
450.212372,91,1180.127234
440.989408,87,1180.383334
535.200184,105,1180.681271
484.030616,96,1180.950995
382.285743,76,1181.176595
528.280925,114,1181.995788
551.209575,121,1182.336783
431.309102,96,1182.59725
426.932458,93,1182.858893
587.245812,129,1183.220554
320.179526,71,1183.415718
491.078867,109,1183.726904
405.10283,90,1183.979765
599.758101,120,1184.335717
378.513248,82,1184.569617
389.536303,85,1185.283772
612.224477,123,1185.653692
549.814583,109,1186.004264
561.589419,123,1186.376779
386.387111,87,1186.629491
461.765435,92,1186.921313
604.294857,122,1187.27529
489.532104,108,1187.591191
644.6539,141,1188.003307
592.407869,119,1188.8734
536.858336,108,1189.19467
587.475406,127,1189.563729
474.107292,93,1189.824947
484.268051,106,1190.135246
688.7306,138,1190.526509
603.413896,132,1190.917438
411.713355,92,1191.211064
539.673027,107,1191.531298
381.460623,76,1192.243402
672.909826,138,1192.629157
553.661333,120,1192.976742
1127.842411,232,1193.622175
371.692225,81,1193.855064
381.466537,84,1194.103323
457.23203,101,1194.390446
393.189704,85,1194.632834
439.276883,88,1194.896376
521.962881,104,1195.712068
369.205564,82,1195.9568
525.969913,113,1196.290313
681.529766,139,1196.726125
568.531193,114,1197.060451
525.077238,104,1197.355419
660.669973,145,1197.769437
562.721557,112,1198.086952
499.726963,101,1198.370075
461.400503,101,1199.159291
566.494661,114,1199.506213
544.887645,117,1199.847107
495.983174,108,1200.158789
566.789071,123,1200.516027
420.168496,92,1200.79371
964.246003,196,1201.36384
407.61152,90,1201.621378
428.733235,84,1201.85864
518.96162,112,1202.679986
543.350232,104,1202.970249
271.476443,56,1203.124855
263.542807,55,1203.279705
361.168127,68,1203.468754
267.251797,55,1203.62068
371.653977,72,1203.822386
276.053345,56,1203.976513
263.079535,53,1204.124447
361.903016,74,1204.335866
466.956047,91,1204.593939
256.281521,53,1204.745741
288.805446,60,1204.91648
428.415124,84,1205.15619
352.777098,70,1205.841833
348.603922,67,1206.028227
487.51532,103,1206.339554
386.573922,77,1206.561867
523.019493,114,1206.902426
299.752343,60,1207.06968
372.189853,73,1207.294397
448.147555,87,1207.555267
374.135295,70,1207.741943
333.790651,67,1207.920355
460.811034,87,1208.17634
390.075882,76,1208.395878
463.228202,91,1209.191787
427.766428,84,1209.436751
496.191183,107,1209.75358
520.563495,103,1210.06219
609.359671,122,1210.441051
371.176127,83,1210.677989
325.742166,71,1210.890782
453.431405,99,1211.17967
390.488158,85,1211.426924
291.443141,64,1211.610349
398.268696,82,1211.861771
505.464725,101,1212.661802
627.168626,136,1213.067338
424.32095,84,1213.322089
334.955253,68,1213.506112
664.20429,140,1213.928303
442.973563,88,1214.172364
309.535052,64,1214.360384
347.720913,76,1214.576669
341.208923,70,1214.778649
327.734665,68,1214.978461
350.144856,70,1215.16368
388.515398,86,1215.405714
449.547754,83,1216.108047
620.22975,135,1216.478498
417.731678,89,1216.716656
327.211849,73,1216.929071
421.042004,92,1217.198477
544.246873,108,1217.547466
423.934621,91,1217.816221
416.038517,89,1218.051549
422.467743,88,1218.305905
285.418866,63,1218.478317
362.983078,77,1218.693434
407.318068,87,1219.436578
362.245505,85,1219.661329
610.822968,127,1220.012903
381.431493,85,1220.247411
417.161213,94,1220.475233
510.818085,110,1220.799783
343.242967,78,1221.042214
383.447444,84,1221.284954
868.900958,180,1221.829462
320.588669,71,1222.0504
1295.553791,275,1223.33544
432.645505,85,1223.57111
399.903657,75,1223.776686
492.257382,103,1224.070525
347.021202,66,1224.260328
590.144684,113,1224.586866
430.400315,80,1224.814127
447.463822,90,1225.0625
424.974528,80,1225.280584
434.851037,82,1226.048895
381.342415,82,1226.306783
388.975272,86,1226.540376
375.337092,81,1226.756068
442.747566,92,1227.006006
460.427966,95,1227.264683
525.671252,108,1227.558135
489.536508,99,1227.830745
385.243964,86,1228.062876
502.665165,100,1228.337547
508.100316,101,1228.614202
370.522661,78,1229.349581
465.142855,88,1229.612597
799.567915,163,1230.076342
408.156035,77,1230.298431
388.567333,82,1230.528099
382.227338,88,1230.777188
422.412407,88,1231.024564
406.020187,92,1231.28637
580.117864,114,1231.593794
548.91496,121,1231.944812
553.70838,121,1232.766585
426.61456,88,1233.01536
419.857658,80,1233.242639
448.905428,87,1233.475254
450.298112,93,1233.733539
500.510138,99,1234.02389
368.953627,77,1234.251232
478.544133,97,1234.5732
434.71267,91,1234.827601
428.455953,91,1235.087533
419.070552,87,1235.33741
434.064535,90,1236.094706
434.326803,89,1236.349405
394.221434,76,1236.570926
475.07445,95,1236.85133
401.844873,86,1237.096855
425.532887,83,1237.332746
297.117078,60,1237.496531
435.698525,89,1237.740008
375.489704,73,1237.942453
407.170965,81,1238.180468
451.056229,88,1238.426022
350.892068,75,1238.638456
450.385506,91,1239.395939
315.421039,65,1239.576729
330.01738,62,1239.756134
450.534664,85,1240.007296
358.02909,71,1240.21787
380.752624,81,1240.451778
342.88953,72,1240.666257
429.032788,91,1240.925169
378.679773,75,1241.139449
280.103768,54,1241.295367
325.322396,64,1241.476916
475.185399,97,1241.745777
479.337599,101,1242.030615
384.260912,83,1243.290996
464.575677,106,1243.586118
663.987253,135,1243.936181
389.68765,84,1244.169491
363.224337,85,1244.409976
616.015847,140,1244.811039
708.793976,143,1245.203489
761.387852,157,1245.630476
796.926477,175,1246.593634
383.447286,83,1246.833536
551.126759,113,1247.179867
632.486132,140,1247.564915
485.7653,99,1247.83162
470.267283,88,1248.076757
531.803054,103,1248.383916
582.492408,116,1248.706506
552.61008,122,1249.045651
621.855358,120,1249.898785
549.304898,110,1250.198684
509.448169,98,1250.47522
681.025537,135,1250.858984
539.072316,116,1251.189931
490.52388,106,1251.478199
566.660047,122,1251.809215
842.450689,170,1252.297986
592.674084,119,1253.122184
533.210933,105,1253.41603
418.120211,78,1253.64516
423.936134,83,1253.881781
380.993668,75,1254.093378
387.990253,73,1254.296013
609.625487,121,1254.631812
468.221714,93,1254.899257
546.575704,107,1255.200925
411.384514,82,1255.431839
481.327949,90,1255.688765
498.61885,96,1256.457063
604.813382,125,1256.802969
443.287323,91,1257.049544
602.80324,137,1257.421619
422.761688,84,1257.643485
411.834048,80,1257.861521
376.170175,74,1258.064105
536.600558,105,1258.365123
453.49525,103,1258.644483
353.223876,69,1258.835009
464.705678,102,1259.112175
442.445812,97,1259.858599
517.711004,111,1260.174837
459.980646,105,1260.484282
371.683343,82,1260.733947
474.36447,107,1261.033148
501.107937,112,1261.358777
466.285097,100,1261.647124
366.515671,87,1261.879833
560.404505,108,1262.180291
395.915659,94,1262.454439
463.02059,101,1263.226539
365.551611,83,1263.462272
413.802106,94,1263.727284
414.73016,92,1263.98756
373.301494,80,1264.208855
312.853364,68,1264.39956
613.607331,133,1264.774863
419.29258,93,1265.037819
379.893111,82,1265.264768
398.363137,92,1265.52406
417.095324,96,1265.799747
478.935909,93,1266.500886
489.842922,103,1266.784686
454.150698,99,1267.056782
362.080426,81,1267.275115
345.132317,78,1267.483137
435.800682,94,1267.741108
541.214663,111,1268.044431
410.121926,91,1268.289339
431.483227,98,1268.553159
359.94159,80,1268.797348
419.901176,93,1269.539024
346.627977,76,1269.751443
319.997845,72,1269.966528
361.950955,81,1270.190903
280.301369,61,1270.364128
377.875766,82,1270.594031
527.916185,110,1270.899613
372.838406,87,1271.145324
296.088086,67,1271.345997
352.410129,77,1271.579417
369.602551,82,1271.809823
433.060664,92,1272.072939
456.390437,101,1272.365922
484.483847,104,1273.159856
494.53057,102,1273.456303
344.61407,78,1273.692358
329.315213,74,1273.9242
462.951807,102,1274.224479
351.051848,79,1274.463548
318.029292,70,1274.670403
490.149735,104,1274.970533
337.164928,76,1275.191729
429.234079,96,1275.483698
347.698764,78,1275.706528
318.95129,72,1276.41388
413.733779,92,1276.686277
435.115736,94,1276.971461
439.907652,98,1277.284683
378.891609,85,1277.531153
367.727231,79,1277.760588
328.564446,73,1277.961425
378.374476,83,1278.203354
288.516841,64,1278.38702
363.109597,80,1278.607564
419.584146,94,1278.871737
372.357089,81,1279.100371
377.59719,84,1279.817182
496.022643,100,1280.082716
330.913373,73,1280.280757
400.787859,87,1280.518776
301.305364,65,1280.705442
357.335512,74,1280.930264
501.782652,106,1281.230034
370.831388,82,1281.463324
466.554083,94,1281.732778
420.422203,87,1281.979695
371.429417,80,1282.196915
415.377542,94,1282.4347
371.257424,83,1283.171072
458.824674,102,1283.444137
473.698344,89,1283.696183
608.444239,135,1284.055999
683.30101,155,1284.478192
553.55871,127,1284.819074
578.582806,131,1285.169281
342.617743,77,1285.371192
481.859719,110,1285.668303
356.18899,68,1286.338023
409.067667,90,1286.582324
626.539825,122,1286.93771
506.407501,112,1287.255223
507.778974,113,1287.582237
596.476544,116,1287.94157
578.24382,113,1288.26313
748.22225,150,1288.68646
699.886204,139,1289.563851
653.670239,126,1289.926684
466.989547,107,1290.237532
438.66664,96,1290.515024
352.964913,81,1290.74235
684.35144,151,1291.171513
341.086136,77,1291.381438
452.54281,101,1291.67113
538.708248,103,1291.949349
501.430368,116,1292.282355
502.69414,104,1293.087992
378.111852,81,1293.325634
473.441289,90,1293.595008
388.606712,86,1293.832553
727.997564,142,1294.2334
501.489803,95,1294.496716
402.053509,90,1294.761534
410.749099,91,1295.029146
497.095942,114,1295.356907
571.422106,127,1295.714659
439.737018,82,1296.448938
439.091385,98,1296.720533
444.957993,99,1296.978874
478.092641,91,1297.226615
531.433174,105,1297.50934
548.834054,119,1297.863467
493.01563,97,1298.158238
413.110132,91,1298.421265
431.778607,91,1298.669186
450.899435,99,1298.95656
403.182416,76,1299.676959
368.585201,80,1299.900924
524.132574,110,1300.202853
547.801451,107,1300.499598
356.068929,79,1300.716327
319.992473,72,1300.923867
367.086613,84,1301.162763
471.750748,95,1301.428056
377.544606,84,1301.660837
531.82478,107,1301.964616
741.444265,158,1302.942666
534.073671,111,1303.276643
624.941618,129,1303.64871
341.630284,70,1303.847864
666.904679,138,1304.222478
371.155981,80,1304.412677
508.660279,108,1304.675871
676.522595,145,1305.060651
381.182226,82,1305.288515
436.505629,90,1305.542511
447.040159,93,1306.29684
515.408169,103,1306.57732
590.702742,122,1306.915744
643.181832,136,1307.289092
482.900737,107,1307.579385
638.520939,136,1307.956212
511.66647,112,1308.267715
637.70592,136,1308.645347
582.37354,124,1310.081803
441.445932,95,1310.344952
442.299908,96,1310.616058
465.639233,95,1310.891952
535.216035,104,1311.192233
415.77626,82,1311.423102
516.759231,102,1311.709485
426.004312,86,1311.957065
692.52504,146,1312.398862
409.330778,80,1312.633559
412.018705,83,1313.392006
582.293548,119,1313.728131
502.768139,101,1314.007168
482.059616,94,1314.27125
487.784008,97,1314.547697
745.328579,152,1314.966346
484.295387,94,1315.246716
799.528297,160,1315.691358
392.259914,76,1315.904826
441.762709,86,1316.167583
549.991934,114,1316.991291
599.613657,119,1317.353662
428.159911,93,1317.624784
299.195603,58,1317.786585
393.694839,75,1317.99936
334.606189,66,1318.204439
427.684106,81,1318.432032
393.491621,75,1318.6402
560.653615,111,1318.949577
423.494227,83,1319.179237
406.595357,78,1319.39533
368.655802,71,1320.092335
499.020128,97,1320.364495
347.028126,67,1320.556226
389.985951,74,1320.771531
383.516967,77,1320.993545
356.795126,69,1321.191797
355.388627,67,1321.383421
367.374107,71,1321.586572
476.137057,92,1321.848798
314.619658,60,1322.022043
432.742033,82,1322.256361
557.781271,108,1322.567845
661.252114,133,1323.431946
388.670447,79,1323.664614
380.166062,72,1323.89491
359.934678,69,1324.094296
596.875698,118,1324.432328
499.279608,97,1324.704812
910.237908,186,1325.258137
361.006029,69,1325.449572
488.815346,94,1325.717117
541.254963,110,1326.033719
357.265255,69,1326.223909
406.087632,77,1326.939495
692.347289,153,1327.387255
524.835816,102,1327.670448
533.680847,119,1327.998682
633.740868,122,1328.34406
676.073808,132,1328.726429
498.745676,94,1328.998145
949.688649,210,1329.636056
616.699596,136,1330.530182
433.318692,84,1330.763573
504.798293,95,1331.026241
625.464723,119,1331.356776
377.047499,75,1331.563295
476.958785,91,1331.810429
342.057662,68,1331.999988
389.432116,78,1332.217912
451.515377,87,1332.462554
593.899079,125,1332.820422
676.902574,141,1333.704647
407.696241,80,1333.922456
402.613209,77,1334.133685
458.671793,88,1334.390073
504.31342,97,1334.687081
452.718179,87,1334.944259
354.056423,69,1335.122759
374.084382,72,1335.335295
441.230371,85,1335.569748
393.110048,75,1335.773856
456.201096,89,1336.027029
397.440351,78,1336.242773
452.516368,88,1336.994149
700.688752,138,1337.410848
648.323816,138,1337.806085
335.759862,71,1338.003555
474.936969,92,1338.259125
486.654503,93,1338.521753
453.357825,94,1338.781768
666.502491,129,1339.111093
769.021672,165,1339.534646
367.178848,80,1340.245049
371.105357,86,1340.481148
376.830403,77,1340.703509
318.072661,75,1340.919778
359.265033,79,1341.132828
344.298362,83,1341.364157
609.354558,133,1341.741098
333.541027,63,1341.921034
412.03352,87,1342.164229
393.466697,92,1342.42203
389.286361,91,1342.677793
427.101259,97,1343.463123
471.953412,107,1343.759509
388.037669,87,1344.007248
609.049173,138,1344.404205
515.836531,117,1344.737615
429.366074,99,1345.013008
366.529537,83,1345.24619
455.759209,103,1345.53843
538.435592,105,1345.838967
378.879389,86,1346.083651
479.239325,96,1346.859098
407.057334,94,1347.137155
402.804883,85,1347.390742
701.177716,138,1347.777401
290.616505,67,1347.958456
389.990057,88,1348.201447
495.930969,114,1348.517589
380.03885,89,1348.766653
409.29946,93,1349.019933
398.283018,91,1349.265922
409.605785,94,1349.99725
461.660572,89,1350.27593
474.909226,93,1350.53885
690.283017,149,1350.967289
623.546835,119,1351.32845
599.596557,129,1351.696911
523.573903,103,1351.986917
826.884551,173,1352.485036
451.542317,103,1352.774448
421.983117,96,1353.569859
385.302031,76,1353.779196
645.273811,141,1354.195783
765.529552,155,1354.645818
393.701863,88,1354.888934
459.657353,103,1355.189008
312.142681,71,1355.400164
460.175965,93,1355.683645
350.769732,80,1355.926258
547.447006,119,1356.252759
335.464673,78,1356.940545
459.749683,99,1357.213641
539.682877,104,1357.512421
475.860921,104,1357.80637
536.670452,115,1358.130558
643.502881,140,1358.525613
722.650088,149,1358.94064
525.550483,102,1359.219775
580.047129,114,1359.537614
507.600746,113,1360.350804
411.013706,80,1360.568477
500.686737,97,1360.856022
595.271957,118,1361.198146
443.946866,85,1361.444291
464.156615,94,1361.716145
533.33719,104,1362.000642
644.201647,130,1362.364462
491.984012,98,1362.627858
399.926005,78,1362.849721
344.508814,79,1363.599276
327.408853,71,1363.79622
477.109201,101,1364.093847
327.708352,68,1364.280732
414.468234,88,1364.547126
353.826425,74,1364.758352
443.824845,96,1365.043048
303.089988,64,1365.219258
471.660003,101,1365.506732
359.783895,74,1365.713749
353.288757,80,1365.947262
384.225029,82,1366.185088
364.014287,79,1366.907126
505.051181,107,1367.213944
387.767207,87,1367.447493
361.754704,83,1367.675963
367.872641,83,1367.89987
362.699866,83,1368.143317
358.860924,79,1368.368847
382.161355,84,1368.60169
866.321678,170,1369.080418
424.802068,97,1369.361942
540.902203,113,1370.165371
506.371154,112,1370.48055
468.105366,91,1370.741243
469.210807,92,1370.993042
486.890519,97,1371.267881
411.625528,81,1371.485273
493.600125,93,1371.701888
429.359648,82,1371.900251
418.665464,84,1372.124385
401.810828,91,1372.397521
579.034677,115,1372.722385
368.320388,77,1373.460062
679.686004,133,1373.84584
803.374902,161,1374.329738
324.865337,67,1374.520148
388.083334,77,1374.737634
555.86827,117,1375.095362
533.035927,105,1375.394787
527.390261,100,1375.671264
411.473209,81,1375.89204
491.199546,94,1376.146953
456.628072,87,1377.463375
664.567492,150,1377.908331
437.27319,101,1378.208841
429.230922,88,1378.451613
421.47399,95,1378.709669
1009.489608,216,1379.307439
390.067308,78,1379.519688
379.430214,74,1379.723319
545.311935,117,1380.045515
710.09014,155,1380.97532
467.446891,101,1381.282977
515.44988,100,1381.566556
404.912516,88,1381.815336
489.180164,107,1382.125796
383.5155,84,1382.362942
329.097625,71,1382.572356
590.077335,128,1382.943625
443.585596,95,1383.210068
597.4465,118,1384.078983
415.852048,78,1384.300934
424.762641,93,1384.577891
728.749521,155,1385.021514
472.191533,90,1385.259388
538.547868,105,1385.537246
460.276004,89,1385.772586
463.465713,88,1386.008751
540.399764,116,1386.334664
371.268625,81,1386.562615
550.988117,107,1387.37522
450.575725,87,1387.626344
731.638642,153,1388.074196
465.606796,98,1388.345247
462.029197,97,1388.613378
351.585476,67,1388.808327
767.234956,159,1389.254594
406.165388,88,1389.497886
389.427101,71,1389.701861
572.426897,109,1390.007551
417.206343,78,1390.729626
402.614597,75,1390.938999
345.757036,65,1391.132762
393.131849,74,1391.337628
366.741458,69,1391.529206
363.430621,67,1391.707211
376.156918,71,1391.90636
288.975157,55,1392.055448
370.856282,70,1392.248082
378.316546,71,1392.447957
357.968219,66,1392.637921
370.09119,70,1392.841978
331.810791,62,1393.011287
381.227072,71,1393.213207
394.719551,73,1393.419109
392.12317,75,1394.143008
360.131461,68,1394.326587
341.263501,64,1394.503546
434.309094,82,1394.751276
451.56834,89,1395.00654
459.777088,86,1395.244422
375.569335,70,1395.443498
384.976715,72,1395.649211
382.890103,73,1395.860193
400.753797,74,1396.073218
451.335666,85,1396.310631
409.407008,78,1396.528375
417.479133,78,1396.757587
419.680536,77,1397.504591
441.382146,85,1397.772912
508.926065,96,1398.055063
352.321514,65,1398.240015
360.484413,67,1398.427762
406.646961,76,1398.640073
413.425716,78,1398.861275
504.868903,95,1399.133016
444.042288,83,1399.362673
469.211781,88,1399.609023
424.525716,79,1399.826768
387.795789,72,1400.031014
427.971891,79,1400.765355
329.593378,61,1400.929107
310.779102,58,1401.086579
392.673019,73,1401.279558
321.20096,61,1401.436543
340.366533,63,1401.601709
378.205252,74,1401.790936
319.252854,59,1401.94963
371.002805,71,1402.139699
366.390513,69,1402.326192
358.835206,67,1402.508125
310.603312,59,1402.668281
280.133409,53,1402.811121
370.218211,69,1403.002504
322.813094,61,1403.175367
316.267799,61,1403.351361
296.818144,56,1404.015493
327.093283,62,1404.192839
464.412043,89,1404.455985
435.908398,82,1404.697475
395.440459,74,1404.905351
475.662144,92,1405.160747
391.934539,74,1405.370053
455.990294,86,1405.619208
405.470633,77,1405.836593
339.904422,64,1406.016102
393.156878,74,1406.22544
327.168627,65,1406.408491
388.913575,76,1406.620639
491.821736,94,1407.367415
395.476606,76,1407.582849
449.657165,88,1407.839125
352.595664,69,1408.044167
402.0108,77,1408.260831
581.346061,116,1408.594938
391.459036,75,1408.817396
468.999597,101,1409.116187
400.55259,77,1409.341565
410.600043,80,1409.574736
383.289278,82,1409.793174
416.591749,81,1410.021039
400.738003,79,1410.732026
518.126108,116,1411.066111
431.769126,88,1411.31184
362.966918,80,1411.528578
350.402755,80,1411.742897
256.260128,56,1411.900466
255.494474,60,1412.075734
239.006302,55,1412.232779
539.398757,107,1412.542681
426.711009,93,1412.803883
572.07635,122,1413.142804
416.801352,82,1413.373191
494.899876,102,1414.184694
318.187636,67,1414.377084
451.586628,98,1414.656546
683.204994,137,1415.046454
543.263771,108,1415.352381
488.545126,107,1415.677302
816.197814,164,1416.14134
275.684226,59,1416.309323
293.26861,63,1416.484447
521.934386,103,1417.288798
485.557496,96,1417.560299
550.721581,110,1417.87254
414.045914,78,1418.078604
357.161842,70,1418.266829
483.487115,95,1418.548532
450.128837,89,1418.79778
511.55514,102,1419.087457
649.838754,129,1419.46947
378.825231,72,1419.67469
336.111948,81,1419.905053
372.016012,80,1420.624071
371.56193,89,1420.886012
335.179192,81,1421.104698
397.096961,94,1421.364946
367.036989,78,1421.590527
383.414528,84,1421.817697
504.782806,99,1422.103688
484.978133,100,1422.390231
540.362368,107,1422.716438
341.513015,79,1422.940432
610.783691,124,1423.299165
532.667408,105,1424.086163
635.573,138,1424.473575
581.28197,118,1424.812004
525.841184,106,1425.114369
337.641636,66,1425.295938
680.406177,139,1425.693686
339.544528,70,1425.900459
460.807173,101,1426.189575
865.631543,177,1426.692559
328.597202,68,1427.373798
264.170549,60,1427.541687
434.547453,89,1427.800562
453.752311,89,1428.06088
337.402708,75,1428.268013
360.62909,78,1428.490685
524.529469,104,1428.791142
448.013795,91,1429.053642
358.806157,75,1429.264108
606.73831,123,1429.613887
513.271934,102,1429.905473
131.022996,30,1429.98497
796.164429,159,1430.909664
252.547748,55,1431.060254
674.923503,139,1431.458942
303.440671,71,1431.653276
474.007362,91,1431.909265
249.00663,58,1432.065519
314.105317,69,1432.255455
470.088621,91,1432.516143
311.87216,67,1432.698249
493.573367,94,1432.988678
600.841923,134,1433.372787
479.752929,93,1434.150522
281.86182,62,1434.324507
377.139273,81,1434.557584
258.718834,59,1434.727379
646.969982,138,1435.110936
483.531643,97,1435.382461
421.999572,83,1435.612564
403.502431,87,1435.853358
451.296393,93,1436.112875
323.64263,71,1436.309331
405.842198,89,1436.55443
542.721292,106,1437.323722
317.040169,69,1437.512903
349.440746,78,1437.72669
370.845761,82,1437.951938
313.41367,68,1438.137516
312.380994,67,1438.319554
380.355851,79,1438.56297
329.433973,75,1438.77701
281.226586,62,1438.95563
239.501342,54,1439.10026
364.224877,84,1439.331345
230.593542,53,1439.47306
470.939202,95,1439.734196
290.127353,65,1439.91101
393.713022,85,1440.621326
338.170896,73,1440.836652
601.896606,122,1441.181601
346.239779,75,1441.385723
477.839799,102,1441.672727
435.11283,94,1441.928503
277.978652,62,1442.120147
281.427939,61,1442.311907
332.308054,72,1442.507695
434.711583,96,1442.772971
309.829368,66,1442.955258
304.024998,67,1443.139104
367.570544,80,1444.457952
432.151587,95,1444.717631
485.216785,96,1444.990983
568.926272,123,1445.327386
514.984747,112,1445.634803
364.308008,80,1445.851151
372.234154,83,1446.095125
522.600767,114,1446.411662
372.437516,82,1446.654588
812.287054,159,1447.102144
810.031337,159,1448.093737
413.195965,89,1448.352648
249.441815,57,1448.513001
493.097895,96,1448.802113
574.485614,123,1449.152349
567.575314,123,1449.504517
480.347531,96,1449.767516
666.524396,134,1450.170588
418.166424,92,1450.429917
762.150157,162,1451.390013
390.940557,77,1451.597246
411.992529,88,1451.838416
475.101843,102,1452.126301
424.099362,84,1452.3566
550.812389,117,1452.692474
824.240383,163,1453.16098
408.778804,89,1453.414147
398.387911,87,1453.65297
504.920918,108,1454.412414
338.143166,65,1454.586198
344.64438,67,1454.767973
366.990109,72,1454.964109
332.057593,66,1455.144421
477.742701,91,1455.427862
484.814902,94,1455.700328
335.364897,64,1455.903907
439.701415,83,1456.148074
349.883155,67,1456.341223
374.773215,73,1456.542823
383.251475,76,1456.752105
349.91409,67,1456.943846
409.966605,81,1457.170049
408.911699,78,1457.856555
436.080406,99,1458.13123
283.073332,57,1458.284697
337.860737,69,1458.484969
307.707681,61,1458.653552
336.978018,69,1458.855187
221.448592,46,1458.979445
467.1282,95,1459.254958
394.834489,88,1459.515481
266.487416,55,1459.669147
505.064247,112,1459.990793
283.341017,56,1460.148413
506.042373,104,1460.444633
251.716137,51,1461.094043
464.059227,98,1461.371043
491.954173,110,1461.688981
307.316306,68,1461.884312
301.875904,63,1462.06356
412.926556,94,1462.339903
553.768601,123,1462.70422
544.154454,117,1463.055784
353.69921,74,1463.258772
350.211324,79,1463.472365
373.244074,86,1463.706391
401.353762,90,1464.447465
289.443002,61,1464.617586
353.494431,73,1464.827165
379.494593,78,1465.04541
341.345075,73,1465.266511
378.42058,76,1465.48175
495.857324,104,1465.76
336.603429,76,1465.989748
457.317825,90,1466.254032
464.330367,100,1466.531723
545.760283,116,1466.870072
363.764147,75,1467.111552
356.546307,78,1467.828451
293.666726,62,1467.995308
366.602712,81,1468.223705
326.607876,72,1468.425989
279.730393,59,1468.583461
359.12036,77,1468.800536
291.400333,61,1468.967973
335.040018,74,1469.172643
346.814381,76,1469.379313
386.624315,84,1469.600956
342.002865,75,1469.805437
269.896358,60,1469.969142
351.472084,78,1470.177215
373.095217,84,1470.419831
340.653969,73,1471.156126
405.316543,86,1471.391474
459.449362,99,1471.663611
475.032413,105,1471.958752
424.120807,87,1472.193127
324.900708,70,1472.378616
371.304429,82,1472.59596
591.283109,127,1472.947189
349.160831,71,1473.140951
322.228042,73,1473.353431
302.569134,62,1473.521368
422.565762,86,1473.768733
345.66984,70,1474.47627
286.443483,62,1474.657919
374.211877,84,1474.892816
300.229839,61,1475.04067
548.158897,108,1475.358263
462.375061,98,1475.65677
397.653402,88,1475.905845
417.280175,80,1476.138791
359.226703,81,1476.355755
389.051907,74,1476.576218
322.753677,68,1476.773622
367.550581,71,1476.961109
293.619762,63,1477.111098
283.376127,61,1477.746692
267.993202,60,1477.896508
403.771356,87,1478.140453
309.387863,65,1478.319462
325.395037,71,1478.516611
247.009542,54,1478.668268
299.743847,66,1478.860076
369.196547,77,1479.106617
359.668905,71,1479.30831
315.595382,64,1479.487474
433.867728,93,1479.737783
369.057878,84,1479.974209
288.62578,61,1480.139655
339.795285,76,1480.348191
445.942705,93,1481.110453
411.118935,91,1481.3632
313.952716,67,1481.548952
313.239865,63,1481.715461
346.851011,71,1481.908076
397.808218,84,1482.135783
321.266993,66,1482.311504
451.307168,98,1482.585028
330.565186,72,1482.775497
374.432109,75,1482.980362
327.184483,68,1483.163686
344.945277,73,1483.366138
334.144772,71,1483.577574
406.484256,82,1484.2997
358.288032,82,1484.528151
379.382329,84,1484.758684
270.850924,60,1484.922566
509.28956,111,1485.228603
311.944039,70,1485.418641
347.811316,79,1485.632485
355.950659,80,1485.844501
306.746736,69,1486.033291
444.065349,100,1486.303488
333.483621,74,1486.520459
384.302471,84,1486.754933
344.895931,78,1487.498675
504.006383,114,1487.825608
740.664788,161,1488.278137
409.622264,91,1488.52793
624.801528,124,1488.869365
435.821114,97,1489.133047
491.883289,95,1489.388982
350.615908,80,1489.61695
380.62755,86,1489.862309
436.875752,98,1490.135022
738.357932,158,1491.061848
349.579055,77,1491.274931
302.710944,62,1491.444297
374.097214,86,1491.679833
251.122579,52,1491.82121
284.253016,61,1491.98436
358.36992,75,1492.19487
270.152946,55,1492.339625
490.184133,108,1492.637148
488.918744,108,1492.937712
387.065386,79,1493.156229
396.216135,83,1493.383507
378.91652,80,1494.114644
354.197016,73,1494.317478
264.332453,55,1494.469828
278.784454,57,1494.627718
275.650052,55,1494.781442
335.276704,70,1494.985487
308.396978,65,1495.16474
507.695476,106,1495.456841
349.923068,71,1495.650707
390.853388,82,1495.880737
255.611807,53,1496.033286
460.887913,98,1496.315951
324.132334,71,1496.508076
328.458968,68,1496.691756
322.360111,66,1497.384461
363.426253,83,1497.623697
451.755057,93,1497.889505
496.237208,111,1498.199667
319.634629,71,1498.388504
321.454104,70,1498.576227
571.492649,119,1498.890172
333.791074,77,1499.098313
329.003977,74,1499.293662
327.382113,75,1499.494205
689.612614,138,1499.880477
340.238945,79,1500.579022
408.006357,89,1500.835244
481.184002,104,1501.127689
848.634243,171,1501.631141
479.448281,100,1501.923141
564.094416,119,1502.248257
329.321095,74,1502.452994
466.520976,100,1502.740765
415.952944,95,1503.008986
370.811897,80,1503.232509
400.006859,90,1503.966646
298.358606,65,1504.141464
279.498264,65,1504.320239
402.394013,91,1504.571249
305.855898,70,1504.77926
396.352787,88,1505.022574
580.010231,120,1505.352149
618.336447,124,1505.692674
