# {"t_start": 1561584546.9598482, "env_id": "HopperBL-v2"} 
r,l,t
480.689028,176,1221.656012
300.339608,119,1222.316387
418.284948,160,1222.661452
240.800295,112,1222.904334
323.131405,128,1223.182548
243.982504,111,1223.418277
348.105885,130,1223.684941
342.598143,133,1223.955962
359.004553,156,1224.275219
330.772884,128,1224.955287
384.075131,147,1225.297652
233.860402,107,1225.535174
429.505251,164,1225.899328
487.979098,213,1226.348128
326.963401,151,1226.660015
226.753465,106,1226.887089
372.91693,152,1227.657006
362.087714,154,1227.989434
343.64987,156,1228.323717
322.615748,144,1228.619866
332.816043,131,1228.846528
322.053076,145,1229.091148
352.619432,145,1229.691604
360.519229,154,1229.944121
347.149677,147,1230.185138
350.268908,149,1230.429419
346.529739,152,1230.679842
353.601281,153,1230.934869
215.5577,98,1231.095732
344.951657,151,1231.715839
253.805825,116,1231.960263
403.769178,156,1232.290883
229.747768,105,1232.523675
443.69099,171,1232.883603
437.561479,171,1233.233768
408.002051,170,1233.590752
409.942133,169,1234.352163
424.417108,163,1234.714834
418.170359,165,1235.056358
298.276238,125,1235.319764
201.558776,101,1235.531734
396.489617,170,1235.897437
376.170834,151,1236.226432
452.67321,168,1237.006913
444.857964,170,1237.389711
374.749983,146,1237.71845
255.29996,117,1237.962794
246.19553,113,1238.211751
240.600775,110,1238.463383
327.806657,131,1238.74302
687.384461,257,1239.688712
234.548107,107,1239.921886
453.102673,195,1240.354123
232.521902,106,1246.645691
217.929011,103,1247.09081
356.687104,142,1247.386942
349.003763,151,1247.722497
346.986441,151,1248.482068
384.667726,142,1248.818349
355.678536,152,1249.164375
275.905647,116,1249.419524
360.002189,141,1249.737161
450.086104,177,1250.126682
233.122585,107,1250.360632
231.878428,107,1251.032024
241.094724,113,1251.2751
568.709975,224,1251.770985
240.007661,112,1252.019701
399.900952,160,1252.366813
327.074356,141,1252.674232
348.423835,160,1253.014478
313.837446,125,1253.719739
408.486636,158,1254.041429
347.232549,139,1254.328412
241.262986,113,1254.567678
356.515561,141,1254.872755
330.290873,129,1255.146919
245.584844,113,1255.390215
439.319092,185,1256.2023
592.189735,255,1256.750831
335.806577,133,1257.030554
574.655382,247,1257.571533
524.601116,211,1257.993855
269.328845,109,1258.603245
375.350064,138,1258.884715
400.758622,149,1259.220435
295.328645,118,1259.488247
444.442529,206,1259.961229
365.561449,155,1260.30001
257.384619,109,1260.514708
349.428949,143,1261.204072
282.724329,115,1261.439149
311.325208,120,1261.684006
300.301812,122,1261.948134
336.923337,127,1262.217604
334.920928,129,1262.502948
322.929429,148,1262.830693
308.946299,137,1263.11973
354.765694,147,1263.828189
416.745939,205,1264.271118
355.165925,141,1264.568838
330.261497,150,1264.887579
391.899437,172,1265.27273
309.638892,154,1265.615228
169.106947,86,1266.211147
337.443559,150,1266.526153
159.540826,83,1266.700364
369.360446,141,1266.993037
224.636182,97,1267.193208
336.987655,125,1267.45044
346.811853,153,1267.763295
149.774567,79,1267.936372
386.133396,145,1268.256882
348.597746,148,1269.496389
299.911753,163,1269.871252
428.774143,197,1270.305993
221.457401,99,1270.519655
278.752513,112,1270.763614
353.780894,157,1271.086994
435.758028,165,1271.829739
316.933029,137,1272.122142
369.673477,139,1272.442537
574.017129,264,1272.993693
377.522576,174,1273.345184
450.128373,157,1273.675059
388.516712,157,1274.438694
350.158241,127,1274.682722
440.429476,204,1275.118213
476.476672,208,1275.557566
346.212999,160,1275.918459
349.743074,180,1276.297611
277.166413,130,1277.012034
376.160273,137,1277.313005
275.520763,110,1277.562469
350.392877,138,1277.864863
342.652378,126,1278.130903
352.758005,128,1278.39644
365.482829,148,1278.710491
350.048515,130,1278.987242
345.325025,126,1279.703217
345.954995,128,1279.986645
325.399789,132,1280.273852
358.211086,128,1280.538747
382.77796,145,1280.845573
362.201891,130,1281.125505
332.700307,150,1281.444707
416.765829,185,1282.27344
350.058598,155,1282.611975
392.219221,150,1282.954353
393.811375,144,1283.283201
182.081384,90,1283.476395
392.126581,146,1283.799302
353.349236,142,1284.125858
389.455407,149,1293.482977
346.956934,135,1294.014994
400.755612,152,1294.349718
555.685285,224,1294.827143
391.477174,146,1295.141026
416.357843,145,1295.445447
439.915497,161,1296.21163
353.606598,137,1296.512265
318.862341,153,1296.847537
454.923065,167,1297.204937
440.732104,153,1297.529263
520.979598,189,1297.922322
355.098082,176,1298.73122
309.971422,135,1299.02335
619.01698,219,1299.501173
610.74898,225,1299.982835
458.904379,240,1300.487504
593.965167,221,1301.384237
381.727344,149,1301.701415
373.778539,146,1302.00278
381.509683,144,1302.299217
384.780369,145,1302.603699
373.319202,152,1302.91994
375.26689,143,1303.243946
384.255345,153,1303.986542
637.12858,228,1304.377305
387.818936,152,1304.631058
416.658313,156,1304.862594
398.282345,150,1305.11128
385.598741,144,1305.349108
394.871771,151,1305.957551
388.279273,146,1306.199098
399.869747,151,1306.447166
390.263702,151,1306.698289
410.738506,149,1306.967692
320.988123,130,1307.247973
407.39484,157,1307.579374
331.087921,135,1308.26792
313.330935,131,1308.562604
379.687563,146,1308.873255
308.674594,131,1309.14995
336.721818,137,1309.440637
382.491381,150,1309.766209
380.386078,147,1310.09474
557.185647,186,1310.925276
389.516677,142,1311.241895
387.880214,151,1311.591038
637.037464,239,1312.120852
389.443876,150,1312.463021
380.434178,144,1312.77171
383.626446,144,1313.506768
307.024385,137,1313.819333
292.443547,134,1314.107212
413.176685,161,1314.459062
393.767563,153,1314.81124
392.135836,154,1315.14973
392.011968,155,1315.499644
384.59687,151,1316.215975
402.114331,159,1316.593049
307.258412,133,1316.891685
838.793294,375,1317.747689
314.121293,133,1318.052069
1134.092107,498,1319.5799
389.056003,152,1319.92144
426.960853,163,1320.274431
420.276129,159,1320.638915
392.566404,153,1321.418762
512.807097,219,1321.898547
293.467722,131,1322.178453
327.990838,133,1322.467793
548.043033,365,1323.262729
388.772119,147,1323.968873
823.298539,314,1324.643247
392.363801,148,1324.960594
595.560519,220,1325.424827
596.213427,283,1326.423361
485.531737,174,1326.806633
261.594819,129,1327.087847
296.689557,131,1327.370062
346.687395,197,1327.802532
414.743903,153,1328.13514
305.144153,133,1328.423096
456.833172,157,1329.722324
432.304599,159,1330.058968
996.271797,321,1330.746154
398.60515,152,1331.070358
634.295167,222,1331.554288
528.162883,188,1332.357307
389.31897,150,1332.661956
460.705623,219,1333.110936
465.63646,155,1333.43364
512.147502,217,1333.881414
645.88255,213,1334.73798
428.951577,155,1335.070484
422.173267,158,1335.403936
402.85526,150,1335.720456
402.654617,149,1335.990077
551.098911,186,1336.372931
152.456763,87,1336.55896
398.819411,147,1337.32586
191.409905,101,1343.365423
467.335891,167,1343.974582
479.313859,171,1344.349035
341.989624,177,1344.723825
260.471417,147,1345.057422
571.952697,216,1345.976022
664.345608,210,1346.445909
450.233546,165,1346.835064
523.882098,219,1347.28934
258.07196,129,1347.585371
432.251377,160,1347.952781
450.2251,165,1348.697864
652.690113,232,1349.220853
414.773926,155,1349.563628
235.098278,131,1349.876322
172.041976,100,1350.113463
323.876561,132,1350.431317
679.331344,238,1351.350287
442.354484,155,1351.676803
649.803757,234,1352.179689
412.153714,149,1352.496831
426.296879,158,1352.845605
400.254092,147,1353.183129
417.763044,155,1353.955688
395.639082,144,1354.282999
443.520492,152,1354.618395
410.224865,152,1354.957401
386.195716,147,1355.306607
396.619767,147,1355.636129
403.913601,147,1356.35815
393.167196,143,1356.667653
441.018882,154,1357.011527
389.379133,142,1357.314707
394.140083,146,1357.632711
419.399646,146,1357.963415
474.074098,154,1358.309844
392.178779,145,1359.052258
389.551451,148,1359.37355
387.038378,146,1359.701778
391.535238,145,1360.031182
518.686121,178,1360.433544
408.770502,151,1360.77187
401.060533,144,1361.087353
383.505226,141,1361.823587
300.51895,131,1362.094749
332.864207,132,1362.370556
321.255122,127,1362.633489
326.698317,129,1362.898392
335.45669,129,1363.16456
642.360726,229,1363.643462
322.549699,128,1364.366189
388.794966,143,1364.667781
330.38059,134,1364.948465
392.484691,143,1365.24284
383.094613,145,1365.555879
379.363371,144,1365.87184
369.38131,146,1366.180028
184.696173,89,1366.776395
392.479916,145,1367.093655
407.704219,153,1367.424927
394.03546,144,1367.748731
401.714364,146,1368.058248
697.192051,225,1368.532836
568.726619,189,1369.350318
387.903233,148,1369.678859
390.623956,144,1370.005787
398.301048,146,1370.278173
519.639535,216,1370.710146
644.989547,228,1371.181756
281.947197,131,1371.922588
389.644265,149,1372.236224
383.178945,147,1372.561026
316.143337,132,1372.85136
388.323049,152,1373.181404
328.621173,132,1373.460349
380.950506,144,1373.77559
377.178431,150,1374.490387
465.29537,214,1374.959339
442.935213,191,1375.353552
574.944986,203,1375.765041
455.684127,163,1376.112287
698.402482,226,1376.999223
470.381473,171,1377.359046
482.869147,171,1377.734178
603.45162,253,1378.265584
484.807598,176,1378.650155
427.190869,160,1379.012847
789.306716,262,1379.964007
385.171171,153,1380.221977
371.320243,153,1380.479371
617.49093,208,1380.823345
393.649749,172,1381.120976
386.669013,154,1381.728682
355.884924,152,1381.979576
495.388364,184,1382.289153
669.792712,222,1382.655125
405.617421,160,1382.922132
436.419885,164,1383.268877
428.737287,158,1384.032988
392.666856,159,1384.374588
362.637701,150,1393.357525
393.174159,156,1393.933322
383.036542,149,1394.249356
210.979726,106,1394.488919
407.051078,160,1395.830381
374.37079,152,1396.15597
388.478175,152,1396.489693
395.66977,151,1396.800046
378.588659,146,1397.101237
400.345801,153,1397.442997
791.001309,265,1398.518082
415.818552,162,1398.858031
395.726453,152,1399.202204
641.084579,254,1399.764838
364.278172,150,1400.099723
389.424731,155,1400.465139
460.398028,180,1401.30401
438.599804,159,1401.646658
463.631066,183,1402.050362
458.187964,169,1402.423351
394.498782,154,1402.756384
391.960054,160,1403.11241
496.304905,189,1403.946781
473.313066,168,1404.319196
414.224382,156,1404.670704
479.057991,171,1405.050749
380.165006,152,1405.386659
403.16639,162,1405.747535
443.337182,164,1406.502877
445.21397,162,1406.839272
509.104084,183,1407.25659
581.468628,197,1407.700205
422.12004,162,1408.08055
500.680803,188,1408.506866
457.180828,173,1409.316673
524.186374,178,1409.7086
387.158343,154,1410.041728
399.320076,148,1410.384147
386.022233,157,1410.736174
403.299589,159,1411.0971
370.060663,145,1411.81822
451.465945,159,1412.169861
405.085355,154,1412.51357
470.527741,164,1412.861947
404.948172,146,1413.167938
424.946084,163,1413.503245
465.131347,158,1414.240206
459.06557,159,1414.599585
368.388259,141,1414.91183
450.108067,162,1415.253572
436.655554,158,1415.583876
344.855842,135,1415.887393
411.526482,151,1416.204811
360.497753,137,1416.8949
494.404586,174,1417.248761
515.630204,173,1417.613176
446.997294,161,1417.970711
458.908181,171,1418.358638
436.829622,153,1418.673475
446.185811,155,1419.384793
435.414731,158,1419.71006
444.687352,152,1420.03187
455.482705,166,1420.413155
467.714422,158,1420.771485
413.226936,160,1421.11648
522.889783,164,1421.923634
419.815669,155,1422.246298
438.068847,159,1422.531153
444.074996,159,1422.851001
411.810292,152,1423.170008
423.587946,155,1423.495733
483.263283,168,1423.87096
506.10052,177,1424.701858
469.96357,171,1425.069074
392.279117,146,1425.389934
416.139282,151,1425.70932
424.073255,156,1426.028643
402.567893,150,1426.347955
386.01149,147,1427.089234
412.250284,155,1427.430998
470.318773,172,1427.814191
431.259431,160,1428.148375
501.333575,178,1428.515439
423.729026,156,1428.840192
527.346951,180,1429.64619
480.588547,169,1430.027214
422.156509,151,1430.360907
399.010692,150,1430.698659
409.518474,145,1431.029052
435.018793,154,1431.354054
404.165069,148,1431.684595
449.948539,164,1432.478694
493.314042,176,1432.876733
490.585834,162,1433.240247
532.017674,186,1433.664214
557.263356,188,1434.084332
589.14124,182,1434.903708
529.71802,171,1435.285276
480.708189,161,1435.646174
445.597217,162,1436.020754
541.825539,174,1446.327577
510.566984,169,1446.933995
575.782094,188,1447.773958
468.760694,174,1448.156588
449.239824,165,1448.5466
429.336038,153,1448.889318
461.645849,169,1449.267936
413.825704,159,1449.623626
502.83482,163,1450.388837
588.353271,184,1450.792526
446.217622,155,1451.13577
437.816947,148,1451.444357
523.339119,175,1451.854346
486.317102,162,1452.235315
500.907322,163,1453.023002
570.069927,183,1453.408494
497.776335,163,1453.742003
554.655088,183,1454.148664
501.942925,188,1454.535269
536.638453,175,1454.89403
520.456506,181,1455.695801
479.971286,167,1455.980825
378.613547,141,1456.225796
508.17667,166,1456.50044
525.239077,172,1456.78874
445.105566,163,1457.057107
545.344209,175,1458.299884
418.93573,149,1458.553707
427.740301,156,1458.812205
573.723547,176,1459.194702
522.894504,164,1459.556327
444.607169,153,1459.879642
453.959442,153,1460.621028
526.997527,178,1461.022961
377.647799,138,1461.335923
512.051911,162,1461.678247
542.041726,176,1462.076287
536.060694,174,1462.465019
533.282907,167,1463.252307
516.978052,171,1463.628094
513.168008,176,1464.017382
528.449741,175,1464.392044
463.240951,155,1464.719294
498.320991,165,1465.047659
551.784422,173,1465.821891
399.4233,152,1466.169379
528.86438,185,1466.57167
256.519102,117,1466.841568
516.982831,182,1467.247481
255.656013,117,1467.50926
506.326616,178,1467.89548
488.65746,173,1468.692303
246.903039,114,1468.954921
251.217429,117,1469.232207
256.108851,118,1469.494523
250.389069,117,1469.773284
260.447957,123,1470.030554
249.794229,117,1470.281733
253.448718,119,1470.543705
254.990254,119,1471.220048
460.885442,162,1471.562525
248.1881,114,1471.806193
248.754363,115,1472.063781
258.15283,117,1472.321712
244.638902,113,1472.566137
499.009019,180,1472.955194
541.887225,182,1473.758776
472.600839,171,1474.122291
250.468835,116,1474.38208
243.598941,113,1474.629096
473.730345,168,1474.988832
241.677602,113,1475.226604
530.982997,182,1475.607451
250.046244,115,1476.26624
392.14388,153,1476.588116
423.211569,166,1476.941121
248.680255,115,1477.203705
247.775164,116,1477.474463
246.82977,115,1477.738532
482.798123,179,1478.12086
253.095997,118,1478.779763
260.136401,120,1479.040151
256.733834,119,1479.304456
260.449411,122,1479.576888
264.690469,124,1479.86301
252.727658,118,1480.130797
251.579688,118,1480.401814
282.617021,131,1480.687234
244.422526,114,1480.931958
253.518685,118,1481.612203
487.384276,173,1481.984616
459.765397,178,1482.375598
267.436498,121,1482.625102
474.29523,164,1482.90522
384.951112,150,1483.210959
404.802533,151,1483.972601
420.846252,152,1484.301146
371.963518,153,1484.625326
389.881032,151,1484.952685
252.051921,117,1485.202875
239.085347,111,1491.905839
255.722244,119,1492.404019
251.98833,117,1492.658738
448.019455,164,1493.440917
374.634186,142,1493.747147
513.477523,170,1494.108462
327.329877,139,1494.404578
499.01833,170,1494.789514
524.599787,178,1495.175684
488.177299,157,1495.950473
566.219061,196,1496.373525
533.151568,188,1496.78473
484.536447,175,1497.171717
455.983361,164,1497.547132
529.298039,185,1497.930684
323.815446,135,1498.623691
371.019702,144,1498.941551
359.415369,142,1499.268379
552.608866,219,1499.750818
635.919232,206,1500.212005
606.320639,217,1501.127693
360.84804,144,1501.45699
388.285461,147,1501.794642
444.981902,155,1502.141418
498.555323,180,1502.544182
366.036063,147,1502.865729
398.966867,214,1503.717517
300.807066,127,1503.988322
607.070732,203,1504.441514
296.993619,126,1504.711459
384.239096,147,1505.025168
317.707859,131,1505.312529
512.122975,185,1505.720187
293.634091,128,1506.423073
321.821288,132,1506.712084
301.190088,128,1506.98237
278.487137,122,1507.243315
345.071088,141,1507.564033
427.666423,156,1507.917027
526.33949,168,1508.277765
542.230053,185,1509.107661
355.883879,141,1509.415742
333.248956,136,1509.726699
283.853628,123,1510.002535
312.028395,133,1510.281417
398.859817,145,1510.61551
341.245834,138,1510.909411
247.029731,114,1511.554142
477.376084,153,1511.887186
338.897232,145,1512.212347
324.076709,131,1512.496576
495.492281,169,1512.86274
389.433343,148,1513.173185
403.322193,150,1513.491108
376.51442,142,1514.208087
573.037341,190,1514.617237
529.808977,178,1515.010432
358.379364,141,1515.318553
453.333825,165,1515.679693
315.695245,132,1515.967024
494.273794,159,1517.349278
396.38859,139,1517.634061
395.725299,143,1517.942707
483.935432,166,1518.317788
490.525605,166,1518.687333
568.518969,193,1519.096995
385.894843,142,1519.403175
488.427821,168,1520.201527
272.800112,120,1520.467819
325.934295,124,1520.74096
391.039084,146,1521.068307
365.282082,140,1521.361822
415.254161,143,1521.682235
490.438892,159,1522.040659
461.826284,164,1522.815283
463.519706,158,1523.163321
552.050427,182,1523.571157
579.246644,181,1523.97047
519.35302,168,1524.32917
626.480968,207,1525.189057
449.449204,163,1525.55242
521.093695,168,1525.926933
453.589022,164,1526.290912
479.667248,171,1526.673816
471.301485,166,1527.052845
471.057958,162,1527.855068
536.550277,183,1528.267063
461.520015,169,1528.656813
492.263535,176,1529.036549
403.321331,150,1529.354305
262.104736,118,1529.609689
256.360144,116,1529.88246
491.085075,178,1530.700678
256.912861,115,1530.966645
524.070254,177,1531.303363
492.641987,179,1531.607048
447.958083,161,1531.872685
462.065327,170,1532.152267
514.837997,182,1532.81766
481.243033,166,1533.088032
265.825664,119,1540.118746
256.862598,116,1540.595591
260.148147,117,1540.854693
377.996561,144,1541.166497
264.508664,116,1541.422833
339.150829,131,1542.139093
291.392449,126,1542.420496
597.324528,206,1542.876102
261.131112,117,1543.136128
437.525303,165,1543.495888
426.966427,160,1543.842841
412.593608,152,1544.181871
507.946896,179,1544.991156
475.340818,172,1545.3777
282.500137,123,1545.648819
279.64484,124,1545.91345
254.118285,114,1546.175897
283.219174,125,1546.440119
430.616337,159,1546.793854
260.596212,118,1547.469141
271.478919,124,1547.737206
242.038923,110,1547.980584
265.219959,120,1548.246306
256.408088,117,1548.516362
257.672109,116,1548.784554
256.931872,118,1549.032161
268.926639,121,1549.25204
269.956703,123,1549.934824
266.057966,121,1550.203157
272.537051,123,1550.478924
260.156646,119,1550.735188
265.029084,120,1551.008325
261.052971,120,1551.27438
265.114682,121,1551.53788
264.452959,122,1551.825048
263.664105,120,1552.092329
263.910612,119,1552.76823
262.722798,121,1553.026862
266.701468,122,1553.29964
261.633894,119,1553.55634
268.018586,123,1553.834874
267.524254,121,1554.134842
261.625747,119,1554.405263
268.044833,123,1554.674242
259.999255,118,1555.344615
264.420208,119,1555.601126
268.103702,121,1555.871915
260.936984,118,1556.138482
270.241581,124,1556.433531
270.415384,123,1556.719298
264.711705,119,1556.981697
265.833404,122,1557.243836
257.468792,116,1557.924088
271.480367,122,1558.193091
268.084923,121,1558.464164
271.779087,121,1558.729426
269.65031,122,1558.993063
268.77233,122,1559.263723
264.989434,119,1559.516691
272.5033,122,1559.776541
257.266204,115,1560.030253
270.146092,122,1560.698584
265.182453,121,1560.956804
263.726669,119,1561.221982
252.692387,116,1561.481259
269.667998,124,1561.760257
257.763765,117,1562.003714
264.640305,121,1562.253444
264.472396,120,1562.501252
269.27926,120,1563.160505
266.561789,120,1563.430571
263.868045,120,1563.706134
263.576813,120,1563.99176
260.459444,119,1564.244686
273.094337,125,1564.520683
267.589039,121,1564.789292
258.111287,117,1565.048035
256.432465,117,1565.729842
267.357052,119,1565.99557
266.404269,121,1566.258103
270.190505,121,1566.519871
269.591994,121,1566.785111
262.011118,118,1567.054678
261.727265,117,1567.325539
260.930621,118,1567.603227
275.742101,125,1567.878473
266.842397,121,1568.584054
267.277004,123,1568.853236
261.655187,119,1569.113118
271.573138,123,1569.380071
259.003018,118,1569.628959
256.890268,117,1569.880909
261.602721,119,1570.134028
261.246897,121,1570.398094
256.905235,118,1571.086226
267.700894,121,1571.358777
264.926283,121,1571.629705
275.532007,125,1571.911198
268.195279,122,1572.198959
276.255679,126,1572.479441
277.519129,127,1580.147649
263.187588,120,1580.654003
263.282186,120,1581.357453
269.787274,123,1581.627852
271.082591,124,1581.907001
267.022131,122,1582.1769
273.006309,124,1582.462471
262.758423,121,1582.735122
262.762561,121,1583.001182
267.817818,120,1583.257589
260.504397,118,1584.596819
269.623431,123,1584.872582
270.927172,124,1585.152107
261.911653,121,1585.416671
269.412308,123,1585.682719
266.41018,122,1585.955912
262.598674,121,1586.237777
262.898588,120,1586.503675
273.828233,126,1587.208472
271.090016,123,1587.478021
258.766675,119,1587.734206
261.469368,121,1587.995033
274.697001,126,1588.272863
275.206371,126,1588.550486
262.512337,119,1588.830715
267.511248,123,1589.120178
269.690904,124,1589.396401
273.326508,125,1590.109869
268.735398,122,1590.385924
266.006445,120,1590.636658
267.872334,121,1590.88356
276.694436,127,1591.152951
260.019451,118,1591.401987
272.881902,123,1591.68273
273.40608,124,1591.94223
265.631852,120,1592.646508
267.994315,123,1592.90562
269.948223,124,1593.169393
268.158661,123,1593.431237
242.458225,111,1593.666993
280.625033,127,1593.935688
262.868406,120,1594.194334
272.015247,125,1594.470121
258.75886,119,1595.128275
262.137209,119,1595.389597
263.977453,121,1595.646893
279.200835,127,1595.913918
268.65807,122,1596.168594
274.805098,125,1596.448723
242.744848,111,1596.687591
265.244408,121,1596.958925
261.142254,119,1597.672289
274.219666,124,1597.963283
271.924977,124,1598.241394
265.792459,120,1598.517943
270.70835,120,1598.782655
275.078931,125,1599.051838
289.587394,127,1599.3306
272.040702,122,1599.609985
271.704975,121,1600.310117
267.453212,121,1600.590281
265.632495,122,1600.861445
268.637127,122,1601.120071
271.981073,124,1601.385167
263.276187,119,1601.636787
274.180702,125,1601.924468
265.504107,121,1602.189038
265.77214,121,1602.454701
275.107272,124,1603.134839
270.477846,123,1603.400389
262.78335,120,1603.686665
276.983535,125,1603.976546
272.300288,124,1604.257688
276.326354,127,1604.545129
259.104979,118,1604.799755
273.693071,124,1605.061246
253.922188,115,1605.7446
273.019908,126,1606.022611
277.561676,127,1606.300489
260.439421,119,1606.566132
262.399975,120,1606.834997
273.329315,125,1607.109261
260.101199,121,1607.377259
276.580657,126,1607.655415
262.153049,119,1608.248125
259.845088,118,1608.44987
260.47721,118,1608.646074
268.54044,124,1608.855288
271.611346,125,1609.063668
254.800669,117,1609.256109
260.070226,120,1609.453607
273.309144,127,1609.662975
260.9363,120,1610.227627
263.819363,120,1610.426199
265.570323,122,1610.627802
269.495453,122,1610.827049
255.251189,118,1611.040707
267.364205,122,1611.303092
260.861105,119,1611.575166
270.953349,123,1611.824735
268.888245,123,1619.698161
268.426251,120,1620.203608
266.267578,119,1620.449589
307.955779,126,1620.727441
267.876058,119,1620.999441
306.368328,130,1621.295313
269.224093,122,1621.565778
264.615013,117,1621.837668
334.551068,136,1622.13949
268.545271,121,1622.858397
262.497585,118,1623.125501
272.066584,121,1623.402618
269.55156,120,1623.669408
279.675437,126,1623.944607
275.760854,125,1624.233869
280.62227,125,1624.506037
272.657489,123,1624.760095
274.972309,123,1625.437076
261.724076,118,1625.69535
272.593989,122,1625.979342
271.062475,122,1626.259195
262.33505,119,1626.526289
282.271803,126,1626.805411
270.927306,122,1627.083701
274.57813,124,1627.362813
276.440764,124,1628.056437
269.663005,123,1628.326042
260.608372,119,1628.593671
265.373761,123,1628.872801
277.68734,126,1629.154903
217.94465,101,1629.384257
241.516058,110,1629.623668
233.51922,107,1629.884011
266.093032,121,1630.600388
269.106938,123,1630.864062
274.104237,124,1631.164748
271.204901,124,1631.430366
268.450439,122,1631.686441
287.36376,130,1631.986306
271.112699,122,1632.255538
287.836857,130,1632.542157
280.578636,127,1633.25151
262.262494,119,1633.520595
263.640951,122,1633.809212
241.389163,113,1634.071517
248.882828,116,1634.338352
267.625912,123,1634.619792
267.823463,123,1634.901182
269.976548,123,1635.165819
262.566805,121,1635.418035
263.043216,121,1636.092438
224.596914,107,1636.335559
239.337774,113,1636.605262
220.75462,104,1636.830466
246.871415,115,1637.087926
229.093566,108,1637.331801
212.587426,100,1637.564872
225.961874,107,1637.820136
251.611758,116,1638.073019
223.396596,108,1638.732637
263.578116,121,1639.00483
250.903246,115,1639.254806
263.463622,121,1639.533017
247.500871,114,1639.761413
247.703501,115,1640.004161
257.292342,119,1640.260994
253.492151,118,1640.513297
260.843916,121,1641.201339
264.39933,123,1641.482521
247.35331,114,1641.733243
232.314111,106,1641.971492
249.38548,115,1642.230691
252.218696,117,1642.486457
242.431032,111,1642.721984
233.594921,108,1642.962913
250.037031,115,1643.207103
257.834436,119,1644.54463
243.160222,112,1644.796046
471.766547,176,1645.183754
234.263522,109,1645.431059
251.739697,118,1645.694333
233.443535,108,1645.93557
254.556695,118,1646.192581
242.877236,113,1646.439962
217.980017,101,1646.653853
254.713433,118,1647.325983
251.390926,117,1647.572198
257.032536,118,1647.839883
220.280705,102,1648.080081
246.187314,114,1648.332338
255.49933,120,1648.603983
257.138523,120,1648.865593
229.317761,106,1649.110009
470.760108,177,1649.909034
248.341016,115,1650.166108
679.943155,395,1651.02494
259.525295,123,1651.303068
262.19727,123,1651.584849
383.279644,167,1652.389638
220.947763,102,1652.610201
250.046054,116,1659.606671
256.191601,119,1660.131343
230.603349,107,1660.352269
265.424985,123,1660.613517
218.612355,101,1660.853732
248.852645,115,1661.110378
242.776236,113,1661.362149
237.696996,110,1662.016746
239.940912,111,1662.250767
249.461317,114,1662.500796
243.090077,113,1662.766629
258.056242,118,1663.023782
256.654796,117,1663.277111
223.750755,103,1663.498853
245.039778,112,1663.72716
228.955835,105,1663.941171
251.718149,115,1664.60225
446.783122,159,1664.944721
345.90287,138,1665.256
221.891343,101,1665.462119
260.232565,115,1665.732277
234.928318,107,1665.96194
450.030314,160,1666.301074
217.814852,103,1666.525976
232.76901,106,1667.154224
494.368726,178,1667.544442
252.67388,113,1667.789333
249.759877,112,1668.030037
263.179085,118,1668.284149
241.855062,109,1668.525171
309.241623,129,1668.812254
228.619582,103,1669.058614
245.478565,111,1669.303691
342.04603,137,1670.007576
257.832414,115,1670.252889
223.585082,102,1670.475523
251.034468,113,1670.724377
246.19872,110,1670.958644
249.821523,113,1671.209079
253.955979,115,1671.475094
250.040848,113,1671.726306
228.242431,104,1672.382469
261.603353,121,1672.642286
258.980228,119,1672.920065
225.390224,104,1673.166622
223.572593,103,1673.404127
247.939744,113,1673.649454
250.490049,115,1673.899269
250.173717,113,1674.144473
235.205265,107,1674.37865
250.235788,115,1675.029896
259.60699,120,1675.286106
267.907722,124,1675.563256
261.267365,120,1675.826399
256.08692,117,1676.075039
211.393375,97,1676.276609
349.237743,138,1676.571425
225.557801,103,1676.794002
253.253582,116,1677.063932
264.15827,121,1677.728552
224.262649,101,1677.942182
283.747825,121,1678.195705
432.379903,154,1678.518778
272.306243,117,1678.761892
241.778053,108,1678.990329
241.125698,108,1679.220861
240.911085,108,1679.448985
273.530313,121,1680.144077
228.546242,102,1680.3674
240.24617,109,1680.613351
230.183001,106,1680.833486
236.291193,107,1681.061532
237.26985,108,1681.296476
243.135257,110,1681.525081
251.075601,115,1681.75787
479.697642,162,1682.096016
224.491779,102,1682.743988
342.006198,135,1683.02966
237.960943,108,1683.277891
258.356066,113,1683.543939
358.23066,138,1683.818339
320.99109,131,1684.049428
319.366895,131,1684.26654
306.441633,127,1684.479766
458.314237,155,1685.097698
233.074106,106,1685.270243
230.453775,105,1685.449061
229.698775,104,1685.620328
437.203961,152,1685.874107
392.593091,144,1686.110226
240.079425,108,1686.294683
230.673573,104,1686.466488
241.743418,109,1687.047821
234.907255,109,1687.280131
259.335674,123,1687.542964
400.35092,156,1687.846959
239.989405,111,1688.046196
327.143741,153,1688.366166
254.671223,120,1688.625678
261.14187,121,1688.882573
348.156657,159,1698.811898
229.066418,103,1699.280392
266.023973,121,1699.56245
246.674292,112,1699.808129
248.706404,112,1700.054361
398.201376,151,1700.371096
247.1712,112,1700.617399
224.383257,101,1700.844875
255.931241,114,1701.080789
227.91413,103,1701.693054
246.093013,114,1701.952175
256.599203,120,1702.213378
256.647995,119,1702.473075
266.605207,123,1702.73619
259.279413,121,1702.999631
211.42782,100,1703.213565
219.902545,102,1703.418171
237.085921,109,1703.650096
261.09719,121,1704.304619
298.638125,148,1704.626619
