# {"t_start": 1562379674.2381608, "env_id": "InvertedPendulumGP-v2"} 
r,c,violation,l,t
5.0,-3.588377,0,5,218.327945
4.0,-0.590494,0,4,218.339946
9.0,-1.491132,0,9,218.366221
4.0,-1.510803,0,4,218.378194
4.0,-1.886545,0,4,218.390074
4.0,-1.888555,0,4,218.402113
8.0,-6.039753,0,8,218.42576
6.0,-5.669283,0,6,218.443353
6.0,-0.002816,0,6,218.465335
6.0,-3.528713,0,6,218.484083
4.0,-2.291704,0,4,218.495718
7.0,-1.194115,0,7,218.516321
7.0,-0.646558,0,7,218.54193
7.0,-0.148502,0,7,218.567266
5.0,-3.377781,0,5,218.582517
8.0,-0.132916,0,8,218.610977
7.0,-2.896679,0,7,218.632228
8.0,-5.002288,0,8,218.655631
8.0,-7.691601,0,8,218.679292
4.0,-0.253479,0,4,218.693561
5.0,-0.40457,0,5,218.709922
5.0,-1.472475,0,5,218.725446
13.0,-4.699582,0,13,218.764121
4.0,-0.211271,0,4,218.779054
4.0,-0.786617,0,4,218.791625
4.0,-0.096348,0,4,218.806248
6.0,-4.433911,0,6,218.824774
4.0,-1.08376,0,4,218.836693
5.0,-1.471595,0,5,218.85157
4.0,-1.252458,0,4,218.863566
5.0,-4.983786,0,5,218.878329
5.0,-3.284829,0,5,218.893217
6.0,-0.323024,0,6,218.915411
5.0,-1.249075,0,5,218.931119
9.0,-0.191014,0,9,218.964108
6.0,-1.556907,0,6,218.982561
6.0,-2.277774,0,6,219.000204
4.0,-0.239263,0,4,219.014969
6.0,-1.830756,0,6,219.034213
7.0,-0.060953,0,7,219.060987
8.0,-1.486782,0,8,219.087899
10.0,-3.922609,0,10,219.120287
6.0,-0.728806,0,6,219.140114
5.0,-5.584428,0,5,219.155968
7.0,-5.5696,0,7,219.177616
5.0,-3.260554,0,5,219.192783
6.0,-0.26153,0,6,219.219223
9.0,-4.285772,0,9,219.245502
6.0,-2.932502,0,6,219.263253
8.0,-0.202785,0,8,219.29358
5.0,-0.134896,0,5,219.312735
6.0,-1.139825,0,6,219.331465
6.0,-4.396423,0,6,219.349008
4.0,-1.937164,0,4,219.361031
6.0,-0.032353,0,6,219.383443
10.0,-10.911678,0,10,219.41328
5.0,-0.060978,0,5,219.4317
4.0,-3.943192,0,4,219.444246
6.0,-3.007494,0,6,219.461749
7.0,-0.188965,0,7,219.487342
5.0,-5.112249,0,5,219.503386
9.0,-4.357226,0,9,219.529656
6.0,-0.341139,0,6,219.551402
7.0,-6.454121,0,7,219.572968
5.0,-1.865175,0,5,219.587889
9.0,-0.882951,0,9,219.619209
9.0,-4.019906,0,9,219.645795
12.0,-0.303161,0,12,219.69045
5.0,-0.131061,0,5,219.708802
6.0,-0.188096,0,6,219.731534
5.0,-0.049503,0,5,219.750423
5.0,-4.771977,0,5,219.766046
6.0,-0.671523,0,6,219.78611
10.0,-0.104121,0,10,221.34924
5.0,-1.846474,0,5,221.36392
5.0,-0.863918,0,5,221.378489
5.0,-0.022815,0,5,221.397151
4.0,-1.150797,0,4,221.410117
7.0,-3.374145,0,7,221.430868
5.0,-0.389145,0,5,221.449746
10.0,-1.532096,0,10,221.478975
5.0,-1.949856,0,5,221.493929
5.0,-0.019978,0,5,221.512366
5.0,-3.587902,0,5,221.528391
8.0,-4.928252,0,8,221.551856
5.0,-3.063525,0,5,221.566889
7.0,-0.080205,0,7,221.592734
7.0,-0.038571,0,7,221.618292
8.0,-0.978619,0,8,221.645517
4.0,-0.074159,0,4,221.659892
13.0,-0.48894,0,13,221.70758
6.0,-0.335672,0,6,221.729517
5.0,-0.509537,0,5,221.746717
4.0,-0.659638,0,4,221.759718
6.0,-1.253663,0,6,221.777835
5.0,-4.057736,0,5,221.792692
7.0,-4.410039,0,7,221.814351
4.0,-0.401079,0,4,221.827533
4.0,-0.041229,0,4,221.843062
5.0,-0.332612,0,5,221.861527
5.0,-4.025645,0,5,221.877024
5.0,-2.647393,0,5,221.890681
16.0,-23.265967,0,16,221.93411
5.0,-3.172458,0,5,221.947895
6.0,-0.132808,0,6,221.969557
6.0,-0.038515,0,6,221.99259
4.0,-2.819231,0,4,222.005515
5.0,-3.484885,0,5,222.020382
4.0,-1.371701,0,4,222.032461
7.0,-0.115695,0,7,222.058724
4.0,-3.09272,0,4,222.072145
4.0,-0.360819,0,4,222.085171
5.0,-2.293177,0,5,222.100687
4.0,-0.376031,0,4,222.115427
7.0,-5.090866,0,7,222.135933
5.0,-4.456969,0,5,222.150617
8.0,-3.107536,0,8,222.174395
4.0,-0.292771,0,4,222.1893
5.0,-2.264525,0,5,222.204931
6.0,-3.307187,0,6,222.222725
4.0,-0.013462,0,4,222.237752
12.0,-1.294039,0,12,222.277923
4.0,-3.387125,0,4,222.290526
4.0,-0.11147,0,4,222.305061
4.0,-0.787973,0,4,222.317937
5.0,-1.587833,0,5,222.332721
5.0,-3.671014,0,5,222.347494
5.0,-1.000627,0,5,222.362525
8.0,-2.819643,0,8,222.386049
12.0,-8.650798,0,12,222.421077
6.0,-0.283077,0,6,222.443408
11.0,-0.274724,0,11,222.484837
4.0,-0.236866,0,4,222.499202
8.0,-0.11786,0,8,222.528692
4.0,-0.410574,0,4,222.541994
11.0,-0.200909,0,11,222.582914
7.0,-4.315177,0,7,222.604505
8.0,-0.42639,0,8,222.633453
12.0,-4.242039,0,12,222.669266
8.0,-0.335975,0,8,222.698129
4.0,-0.477357,0,4,222.710943
6.0,-4.60306,0,6,222.728689
10.0,-0.214722,0,10,222.762094
5.0,-0.98909,0,5,222.775784
6.0,-1.212175,0,6,222.790777
5.0,-3.158991,0,5,222.803242
5.0,-0.140547,0,5,222.818526
7.0,-5.147553,0,7,222.836438
7.0,-4.187386,0,7,222.853779
10.0,-8.807483,0,10,222.878147
4.0,-1.141331,0,4,222.88785
7.0,-5.160248,0,7,222.904904
5.0,-2.583073,0,5,222.917165
10.0,-2.899506,0,10,222.941397
5.0,-3.180112,0,5,222.954647
5.0,-2.308945,0,5,222.966597
5.0,-1.5058,0,5,222.978634
6.0,-3.194472,0,6,222.993219
6.0,-0.57182,0,6,223.008953
4.0,-0.482155,0,4,223.020356
4.0,-0.699168,0,4,223.029795
5.0,-1.966161,0,5,223.040763
14.0,-0.990018,0,14,223.080255
7.0,-6.536525,0,7,223.09665
5.0,-0.218445,0,5,223.111515
6.0,-0.833558,0,6,223.128093
4.0,-1.181592,0,4,223.137281
7.0,-2.219197,0,7,223.152575
4.0,-0.057068,0,4,223.163863
6.0,-3.509083,0,6,223.178286
9.0,-1.336447,0,9,223.199347
7.0,-1.523011,0,7,223.217128
11.0,-0.438378,0,11,223.249986
4.0,-4.219067,0,4,223.25935
4.0,-2.986198,0,4,223.268815
10.0,-1.523877,0,10,223.292656
5.0,-3.35698,0,5,223.305132
6.0,-0.643712,0,6,223.322581
12.0,-3.600724,0,12,223.353487
4.0,-2.363747,0,4,223.36472
5.0,-1.649298,0,5,223.379025
4.0,-0.639178,0,4,223.39092
4.0,-0.357704,0,4,223.405753
6.0,-0.732055,0,6,223.425402
4.0,-0.770834,0,4,223.438476
10.0,-4.124568,0,10,223.468251
7.0,-1.108994,0,7,223.492248
10.0,-0.016551,0,10,223.529512
5.0,-2.619818,0,5,223.545391
5.0,-0.203829,0,5,223.563652
7.0,-2.104961,0,7,223.584819
7.0,-0.024796,0,7,223.610856
8.0,-3.555161,0,8,223.635296
10.0,-1.450163,0,10,223.669608
5.0,-2.291426,0,5,223.684376
8.0,-3.426758,0,8,223.707973
8.0,-0.44307,0,8,223.738358
8.0,-1.865685,0,8,223.763048
6.0,-5.679129,0,6,223.782072
5.0,-0.60824,0,5,223.79802
7.0,-0.07894,0,7,223.824636
4.0,-2.530657,0,4,223.837975
8.0,-0.293322,0,8,223.867855
7.0,-7.666167,0,7,223.889483
4.0,-3.603253,0,4,223.901497
7.0,-2.423936,0,7,223.922181
18.0,-19.088237,0,18,223.975094
9.0,-0.353778,0,9,224.009667
6.0,-2.749381,0,6,224.027678
6.0,-1.455319,0,6,224.045564
4.0,-0.02119,0,4,224.060847
5.0,-0.192561,0,5,224.080199
6.0,-2.118209,0,6,224.098866
8.0,-1.521223,0,8,224.123255
7.0,-1.430027,0,7,224.145196
8.0,-6.569213,0,8,224.169554
4.0,-1.606864,0,4,224.181663
6.0,-0.307984,0,6,224.204498
8.0,-9.273142,0,8,224.227996
4.0,-2.339459,0,4,224.240125
4.0,-0.903219,0,4,224.252383
6.0,-0.103702,0,6,224.275093
19.0,-8.654985,0,19,224.33183
7.0,-0.06436,0,7,224.358155
4.0,-1.361928,0,4,224.371356
4.0,-3.547574,0,4,224.383228
7.0,-1.815846,0,7,224.40424
5.0,-0.08146,0,5,224.423114
10.0,-11.429262,0,10,225.899057
6.0,-0.621639,0,6,225.914103
4.0,-0.984164,0,4,225.924867
5.0,-0.375054,0,5,225.939985
6.0,-4.903464,0,6,225.954445
23.0,-75.65578,0,23,226.010862
5.0,-1.364018,0,5,226.023839
22.0,-33.807568,0,22,226.082552
5.0,-1.278387,0,5,226.097046
7.0,-4.168218,0,7,226.11786
16.0,-9.070725,0,16,226.165237
7.0,-2.03028,0,7,226.186286
6.0,-0.740831,0,6,226.204336
7.0,-0.206292,0,7,226.230551
4.0,-2.035322,0,4,226.243644
4.0,-1.036351,0,4,226.255647
5.0,-4.097407,0,5,226.270618
5.0,-0.655495,0,5,226.287687
6.0,-0.120643,0,6,226.310826
7.0,-2.406529,0,7,226.332518
6.0,-0.366456,0,6,226.355327
5.0,-3.218642,0,5,226.370213
12.0,-1.678975,0,12,226.40805
15.0,-6.60866,0,15,226.454319
5.0,-3.026449,0,5,226.470082
7.0,-7.741086,0,7,226.490922
11.0,-0.789397,0,11,226.529271
18.0,-13.946446,0,18,226.589513
5.0,-2.536814,0,5,226.605915
19.0,-5.712311,0,19,226.675303
5.0,-0.806152,0,5,226.690409
9.0,-0.735353,0,9,226.72177
5.0,-0.607274,0,5,226.739853
17.0,-2.887403,0,17,226.795936
14.0,-0.935547,0,14,226.848454
4.0,-2.38231,0,4,226.861588
5.0,-0.323932,0,5,226.880981
5.0,-0.785811,0,5,226.897052
5.0,-0.030173,0,5,226.920496
6.0,-4.504082,0,6,226.939404
7.0,-3.731628,0,7,226.959824
5.0,-2.941616,0,5,226.974763
5.0,-0.08369,0,5,226.994172
27.0,-165.498003,0,27,227.069944
6.0,-0.876457,0,6,227.089908
4.0,-2.224999,0,4,227.101747
28.0,-81.850889,0,28,227.183884
5.0,-0.229442,0,5,227.203573
8.0,-1.132841,0,8,227.229669
14.0,-15.856214,0,14,227.271085
5.0,-0.005076,0,5,227.290246
6.0,-0.480978,0,6,227.316295
6.0,-0.611854,0,6,227.340316
18.0,-17.746613,0,18,227.393333
7.0,-0.788127,0,7,227.416362
13.0,-11.369554,0,13,227.455257
6.0,-1.066732,0,6,227.473125
7.0,-5.161298,0,7,227.49382
8.0,-0.211452,0,8,227.528568
5.0,-3.682125,0,5,227.544372
11.0,-0.362467,0,11,227.586733
4.0,-0.014861,0,4,227.601829
4.0,-1.191796,0,4,227.614916
4.0,-1.814148,0,4,227.625987
4.0,-0.272024,0,4,227.639319
4.0,-0.69425,0,4,227.652024
16.0,-18.674331,0,16,227.69871
7.0,-0.045183,0,7,227.72662
5.0,-0.805296,0,5,227.74294
13.0,-10.930782,0,13,227.780794
7.0,-0.032384,0,7,227.808068
5.0,-1.491122,0,5,227.824147
7.0,-0.142185,0,7,227.851091
8.0,-1.641255,0,8,227.875354
5.0,-0.422848,0,5,227.892488
10.0,-0.082283,0,10,227.933016
34.0,-206.41122,0,34,228.033155
13.0,-4.072972,0,13,228.072387
8.0,-0.154638,0,8,228.103945
9.0,-9.796611,0,9,228.131501
5.0,-0.255262,0,5,228.150316
5.0,-0.526294,0,5,228.166942
8.0,-0.189139,0,8,228.198677
10.0,-5.653841,0,10,228.228936
5.0,-4.791904,0,5,228.243771
9.0,-0.112998,0,9,228.278533
6.0,-2.481311,0,6,228.297474
4.0,-2.769169,0,4,228.309328
4.0,-1.841565,0,4,228.32141
5.0,-0.363005,0,5,228.340418
11.0,-0.325338,0,11,228.383355
11.0,-0.188668,0,11,228.427249
29.0,-170.207378,0,29,228.513581
34.0,-203.710458,0,34,228.613346
19.0,-5.542812,0,19,228.678258
4.0,-0.055182,0,4,228.693441
14.0,-9.530937,0,14,228.7384
5.0,-5.947319,0,5,228.753546
8.0,-2.780812,0,8,228.777253
5.0,-0.126155,0,5,228.796574
5.0,-0.278179,0,5,228.816674
5.0,-4.633284,0,5,228.831702
5.0,-5.296365,0,5,228.846728
8.0,-0.234069,0,8,228.877656
5.0,-2.639772,0,5,228.893731
21.0,-7.781639,0,21,228.966961
8.0,-2.015051,0,8,228.990704
5.0,-2.901309,0,5,229.007145
5.0,-1.943608,0,5,229.022185
4.0,-0.097065,0,4,229.037623
10.0,-1.668441,0,10,229.072044
8.0,-5.355811,0,8,229.097914
6.0,-3.586116,0,6,229.118081
10.0,-1.946258,0,10,230.622365
6.0,-3.319539,0,6,230.639937
26.0,-112.722206,0,26,230.717988
4.0,-4.637244,0,4,230.730225
11.0,-14.946544,0,11,230.763407
4.0,-0.878257,0,4,230.775809
24.0,-64.10685,0,24,230.847707
5.0,-0.863099,0,5,230.862852
7.0,-0.169947,0,7,230.890858
6.0,-0.379927,0,6,230.912727
7.0,-0.183816,0,7,230.941717
5.0,-0.401292,0,5,230.95929
4.0,-2.299178,0,4,230.972615
4.0,-0.535552,0,4,230.985776
14.0,-28.397824,0,14,231.027534
7.0,-5.449348,0,7,231.04851
5.0,-2.675552,0,5,231.063671
6.0,-5.16112,0,6,231.081817
24.0,-98.597572,0,24,231.153113
8.0,-5.530961,0,8,231.17702
6.0,-1.311181,0,6,231.195004
4.0,-2.897299,0,4,231.207039
13.0,-22.327734,0,13,231.245849
8.0,-0.893245,0,8,231.272296
6.0,-2.655329,0,6,231.291507
5.0,-2.46469,0,5,231.306316
5.0,-0.290586,0,5,231.326744
8.0,-10.901526,0,8,231.351622
4.0,-1.903819,0,4,231.363704
5.0,-0.295767,0,5,231.382523
4.0,-3.853581,0,4,231.395817
4.0,-0.972503,0,4,231.407898
5.0,-0.043826,0,5,231.428211
8.0,-2.12955,0,8,231.453004
6.0,-2.004905,0,6,231.472051
7.0,-0.464572,0,7,231.498874
4.0,-0.333944,0,4,231.516973
5.0,-1.755708,0,5,231.533187
5.0,-0.309699,0,5,231.553615
9.0,-4.616808,0,9,231.581085
6.0,-1.704064,0,6,231.598913
7.0,-8.331955,0,7,231.619929
5.0,-2.771449,0,5,231.634997
4.0,-0.554993,0,4,231.648571
4.0,-0.005064,0,4,231.664594
5.0,-4.354857,0,5,231.680951
11.0,-11.959239,0,11,231.713379
6.0,-0.899389,0,6,231.731524
5.0,-0.078012,0,5,231.751843
21.0,-15.720978,0,21,231.825927
5.0,-1.77764,0,5,231.841092
5.0,-0.860291,0,5,231.856261
11.0,-5.215189,0,11,231.889068
6.0,-0.030223,0,6,231.913559
4.0,-2.640527,0,4,231.927058
7.0,-0.359266,0,7,231.953851
15.0,-1.878056,0,15,232.012092
5.0,-0.107688,0,5,232.031694
10.0,-1.874309,0,10,232.066032
5.0,-1.003638,0,5,232.082401
4.0,-1.468205,0,4,232.094438
7.0,-3.436505,0,7,232.115293
8.0,-5.244002,0,8,232.139071
5.0,-1.652408,0,5,232.154244
8.0,-0.744864,0,8,232.185089
4.0,-2.254788,0,4,232.196734
4.0,-0.965113,0,4,232.208736
8.0,-0.112134,0,8,232.24099
5.0,-3.989366,0,5,232.257196
6.0,-0.183131,0,6,232.281906
11.0,-2.079968,0,11,232.322596
7.0,-0.064575,0,7,232.351017
4.0,-1.476916,0,4,232.364471
5.0,-1.536276,0,5,232.379375
9.0,-3.386599,0,9,232.406343
4.0,-1.415244,0,4,232.418497
6.0,-2.408434,0,6,232.436611
6.0,-0.186962,0,6,232.460706
5.0,-0.032648,0,5,232.481972
4.0,-1.959451,0,4,232.49564
7.0,-1.979301,0,7,232.51632
4.0,-1.954852,0,4,232.528517
22.0,-21.694179,0,22,232.598532
6.0,-3.74709,0,6,232.616409
6.0,-0.302378,0,6,232.64012
8.0,-0.70529,0,8,232.669342
5.0,-1.388989,0,5,232.68567
6.0,-0.41684,0,6,232.709895
5.0,-0.002992,0,5,232.730486
7.0,-0.128807,0,7,232.760575
7.0,-0.124688,0,7,232.791757
5.0,-1.003024,0,5,232.816196
4.0,-1.000138,0,4,232.828175
7.0,-2.05339,0,7,232.848667
7.0,-0.773095,0,7,232.873503
6.0,-2.324762,0,6,232.890858
5.0,-0.034769,0,5,232.910466
8.0,-0.283565,0,8,232.943723
9.0,-8.349264,0,9,232.969797
4.0,-1.081869,0,4,232.98173
9.0,-2.35249,0,9,233.008113
4.0,-2.913652,0,4,233.020113
6.0,-1.31724,0,6,233.038034
4.0,-0.82124,0,4,233.050029
7.0,-0.056046,0,7,233.078498
5.0,-1.362151,0,5,233.094795
17.0,-18.116002,0,17,233.144524
4.0,-0.657694,0,4,233.156678
13.0,-9.625539,0,13,233.198336
8.0,-7.798938,0,8,233.221894
5.0,-2.197986,0,5,233.236782
5.0,-1.985757,0,5,233.251573
4.0,-1.175993,0,4,233.263866
9.0,-0.917293,0,9,233.298575
6.0,-0.782792,0,6,233.318813
6.0,-4.570936,0,6,233.335557
13.0,-19.084062,0,13,233.372142
5.0,-2.193387,0,5,233.386983
5.0,-4.438425,0,5,233.401895
5.0,-0.276636,0,5,233.422015
6.0,-2.964022,0,6,233.441103
5.0,-0.4864,0,5,233.4589
7.0,-2.450415,0,7,233.480382
9.0,-0.529692,0,9,233.513311
9.0,-0.760235,0,9,233.548919
4.0,-0.651543,0,4,233.560662
7.0,-1.343754,0,7,233.580143
4.0,-0.419724,0,4,233.59287
6.0,-1.383865,0,6,233.611894
5.0,-1.495517,0,5,233.62801
5.0,-0.457043,0,5,233.647207
9.0,-1.520802,0,9,233.674986
8.0,-1.169433,0,8,233.702665
4.0,-0.723752,0,4,233.715649
18.0,-21.76535,0,18,233.769376
7.0,-5.789889,0,7,233.7903
19.0,-18.477553,0,19,233.85165
5.0,-1.52461,0,5,233.866733
6.0,-2.35669,0,6,233.884447
6.0,-6.785846,0,6,233.902194
7.0,-6.849267,0,7,235.465672
4.0,-0.188021,0,4,235.481235
4.0,-0.050087,0,4,235.497617
7.0,-4.878978,0,7,235.51894
4.0,-0.870158,0,4,235.530962
30.0,-339.886434,5,30,235.630974
5.0,-0.55829,0,5,235.649073
6.0,-2.964972,0,6,235.668742
5.0,-0.002952,0,5,235.689812
4.0,-0.363738,0,4,235.707748
26.0,-293.708849,4,26,235.788026
4.0,-0.401128,0,4,235.807456
5.0,-1.493823,0,5,235.82234
10.0,-1.205122,0,10,235.859703
6.0,-1.821979,0,6,235.880841
4.0,-0.021725,0,4,235.899168
10.0,-13.459711,0,10,235.93005
5.0,-0.13151,0,5,235.951592
4.0,-0.642284,0,4,235.966966
10.0,-14.779323,0,10,235.996507
10.0,-1.878168,0,10,236.031106
5.0,-1.388287,0,5,236.047534
18.0,-132.770204,2,18,236.10926
11.0,-8.634432,0,11,236.141943
5.0,-3.778006,0,5,236.156977
8.0,-5.392136,0,8,236.180839
10.0,-1.604955,0,10,236.215786
8.0,-8.000086,0,8,236.24082
4.0,-3.084459,0,4,236.252619
7.0,-1.235534,0,7,236.277263
4.0,-0.024795,0,4,236.294659
7.0,-3.381452,0,7,236.316951
4.0,-0.408132,0,4,236.332879
7.0,-4.348049,0,7,236.35296
6.0,-2.000496,0,6,236.370713
4.0,-0.261152,0,4,236.386812
7.0,-0.482665,0,7,236.415109
4.0,-2.67771,0,4,236.428808
5.0,-0.002719,0,5,236.450698
4.0,-0.633868,0,4,236.464684
6.0,-0.056779,0,6,236.492782
5.0,-0.881534,0,5,236.510105
6.0,-0.4648,0,6,236.538226
26.0,-120.004279,0,26,236.618088
7.0,-2.951947,0,7,236.638948
7.0,-1.673431,0,7,236.659775
8.0,-0.880744,0,8,236.690551
25.0,-113.256968,0,25,236.771582
21.0,-72.748575,0,21,236.836305
25.0,-247.969477,3,25,236.909495
5.0,-0.378536,0,5,236.932217
9.0,-0.866624,0,9,236.970747
8.0,-9.075667,0,8,236.993912
4.0,-1.090209,0,4,237.005816
9.0,-5.76304,0,9,237.032577
7.0,-0.493245,0,7,237.05866
31.0,-367.258854,6,31,237.157121
5.0,-2.853438,0,5,237.172045
5.0,-0.710325,0,5,237.186949
9.0,-0.418027,0,9,237.225569
17.0,-13.538802,0,17,237.289955
5.0,-0.772193,0,5,237.305524
4.0,-0.301547,0,4,237.323511
8.0,-5.448046,0,8,237.349082
5.0,-2.166828,0,5,237.36419
4.0,-0.022663,0,4,237.381914
4.0,-0.276055,0,4,237.399477
19.0,-13.165481,0,19,237.46629
4.0,-0.586014,0,4,237.480107
27.0,-646.996347,9,27,237.567702
6.0,-0.08076,0,6,237.595276
9.0,-1.895263,0,9,237.631256
4.0,-1.049702,0,4,237.642751
8.0,-0.121203,0,8,237.678951
9.0,-3.700716,0,9,237.707051
5.0,-0.176114,0,5,237.73113
5.0,-1.007811,0,5,237.74642
15.0,-14.644619,0,15,237.79116
7.0,-0.216931,0,7,237.823518
13.0,-2.071131,0,13,237.876805
5.0,-1.207958,0,5,237.891906
8.0,-5.391508,0,8,237.916473
6.0,-3.074675,0,6,237.934905
12.0,-4.986868,0,12,237.976309
12.0,-1.344259,0,12,238.025919
7.0,-0.399132,0,7,238.056432
4.0,-2.782791,0,4,238.068888
6.0,-0.842733,0,6,238.086842
30.0,-843.089089,12,30,238.177444
7.0,-0.103219,0,7,238.210091
5.0,-2.072298,0,5,238.22781
9.0,-3.247261,0,9,238.256837
5.0,-3.523674,0,5,238.273908
6.0,-3.624622,0,6,238.292152
21.0,-56.939527,0,21,238.361369
4.0,-2.840437,0,4,238.373792
10.0,-14.488688,0,10,238.404327
11.0,-13.948169,0,11,238.437744
5.0,-2.911091,0,5,238.453257
5.0,-1.472505,0,5,238.468682
15.0,-2.755492,0,15,238.527033
4.0,-1.317994,0,4,238.539151
5.0,-0.049118,0,5,238.562148
4.0,-2.516405,0,4,238.576183
4.0,-1.072016,0,4,238.587859
6.0,-3.338983,0,6,238.605702
5.0,-3.200998,0,5,238.621048
4.0,-0.231254,0,4,238.639534
4.0,-0.126674,0,4,238.65649
6.0,-0.723173,0,6,238.682145
6.0,-0.479356,0,6,238.708831
5.0,-2.652608,0,5,238.723566
6.0,-2.279104,0,6,238.741082
11.0,-1.065239,0,11,238.790882
6.0,-0.05888,0,6,238.817866
4.0,-2.969763,0,4,238.831868
9.0,-9.749571,0,9,238.858494
5.0,-3.842048,0,5,238.873897
6.0,-2.305384,0,6,238.891634
10.0,-0.743362,0,10,240.509778
21.0,-47.908136,0,21,240.561198
9.0,-0.779264,0,9,240.593644
14.0,-27.872351,0,14,240.626158
4.0,-3.187257,0,4,240.635867
5.0,-0.386792,0,5,240.655647
5.0,-1.250228,0,5,240.668287
5.0,-0.044133,0,5,240.687055
9.0,-4.305851,0,9,240.709042
9.0,-5.044248,0,9,240.73175
27.0,-256.964137,2,27,240.799346
6.0,-0.183078,0,6,240.824656
4.0,-2.582347,0,4,240.836884
10.0,-7.385715,0,10,240.8635
15.0,-38.125877,0,15,240.907017
4.0,-0.201172,0,4,240.925691
6.0,-0.537208,0,6,240.947829
5.0,-0.034892,0,5,240.972431
16.0,-9.878554,0,16,241.031793
9.0,-0.621272,0,9,241.072007
8.0,-2.006056,0,8,241.097427
12.0,-9.974361,0,12,241.133834
10.0,-3.104967,0,10,241.168455
16.0,-8.439157,0,16,241.224259
7.0,-2.992013,0,7,241.244304
33.0,-492.222776,8,33,241.34588
21.0,-100.917164,0,21,241.407116
10.0,-1.016213,0,10,241.451979
9.0,-1.098431,0,9,241.491017
5.0,-2.605801,0,5,241.505762
4.0,-0.115831,0,4,241.524409
5.0,-1.108469,0,5,241.541186
4.0,-0.12898,0,4,241.558991
8.0,-2.020503,0,8,241.582572
29.0,-552.730641,8,29,241.669801
8.0,-1.635293,0,8,241.695703
6.0,-1.117842,0,6,241.71328
5.0,-3.349337,0,5,241.73093
9.0,-5.718168,0,9,241.756933
4.0,-0.174006,0,4,241.776136
7.0,-4.404003,0,7,241.798903
8.0,-8.383848,0,8,241.822042
6.0,-5.159443,0,6,241.839852
5.0,-0.574384,0,5,241.857496
22.0,-385.795646,6,22,241.923431
6.0,-1.617146,0,6,241.941306
4.0,-2.602904,0,4,241.953263
4.0,-0.081212,0,4,241.972326
21.0,-47.5079,0,21,242.044192
5.0,-1.15611,0,5,242.059105
5.0,-1.443551,0,5,242.074097
7.0,-3.305537,0,7,242.094923
6.0,-0.815059,0,6,242.115689
25.0,-505.028179,8,25,242.190699
14.0,-4.972628,0,14,242.247922
5.0,-3.694787,0,5,242.262458
10.0,-1.59741,0,10,242.301616
5.0,-0.881848,0,5,242.316537
7.0,-4.370469,0,7,242.336542
18.0,-42.617046,0,18,242.389698
7.0,-0.225388,0,7,242.423541
26.0,-532.197751,8,26,242.507898
7.0,-4.19098,0,7,242.52874
5.0,-0.041116,0,5,242.550919
19.0,-26.902562,0,19,242.616034
8.0,-0.528467,0,8,242.654497
6.0,-3.123123,0,6,242.672328
6.0,-0.869684,0,6,242.697317
10.0,-2.10924,0,10,242.739002
28.0,-505.508139,8,28,242.828751
10.0,-1.568677,0,10,242.868278
4.0,-3.088418,0,4,242.880976
5.0,-2.388213,0,5,242.895293
31.0,-585.216096,9,31,242.991666
6.0,-1.609613,0,6,243.008151
4.0,-0.296634,0,4,243.025805
4.0,-2.965833,0,4,243.035627
18.0,-31.218137,0,18,243.088986
16.0,-19.268688,0,16,243.13289
5.0,-5.077267,0,5,243.145426
22.0,-255.669803,4,22,243.204125
29.0,-527.2238,8,29,243.278429
23.0,-264.432536,4,23,243.339532
5.0,-2.40997,0,5,243.351023
21.0,-332.58212,5,21,243.406502
7.0,-6.870864,0,7,243.425135
5.0,-0.278047,0,5,243.451322
4.0,-0.195121,0,4,243.468344
33.0,-480.298503,8,33,243.566625
6.0,-0.779605,0,6,243.5912
15.0,-7.511497,0,15,243.65064
7.0,-2.254084,0,7,243.670987
10.0,-3.629374,0,10,245.430302
7.0,-0.123326,0,7,245.467394
5.0,-2.052616,0,5,245.487847
10.0,-3.496838,0,10,245.52746
8.0,-1.062926,0,8,245.560286
4.0,-2.262274,0,4,245.571314
5.0,-0.031529,0,5,245.592797
6.0,-0.079053,0,6,245.621336
6.0,-0.946156,0,6,245.641865
7.0,-2.806135,0,7,245.662135
4.0,-0.311293,0,4,245.679791
8.0,-1.667287,0,8,245.711321
13.0,-10.622687,0,13,245.754618
5.0,-0.045402,0,5,245.776098
6.0,-0.069781,0,6,245.80415
11.0,-29.053134,0,11,245.833218
4.0,-1.743393,0,4,245.842991
4.0,-2.736438,0,4,245.852764
7.0,-0.399652,0,7,245.882004
4.0,-0.897805,0,4,245.893939
7.0,-0.62814,0,7,245.923601
4.0,-3.188806,0,4,245.933994
7.0,-3.637681,0,7,245.954567
8.0,-7.223569,0,8,245.974367
9.0,-2.131457,0,9,246.004521
18.0,-96.521212,0,18,246.052985
8.0,-7.092387,0,8,246.072927
7.0,-11.540089,0,7,246.09134
6.0,-4.071517,0,6,246.107555
4.0,-0.063417,0,4,246.127329
8.0,-4.947567,0,8,246.151543
4.0,-3.383958,0,4,246.162894
17.0,-38.891114,0,17,246.225339
10.0,-4.845739,0,10,246.265584
8.0,-2.648797,0,8,246.294318
14.0,-78.155553,0,14,246.337106
8.0,-2.408309,0,8,246.363743
5.0,-0.194797,0,5,246.388628
5.0,-3.658357,0,5,246.405889
8.0,-6.98279,0,8,246.429048
11.0,-13.939354,0,11,246.461541
4.0,-4.545664,0,4,246.473536
