# {"t_start": 1561570421.1046743, "env_id": "Humanoid-v2"} 
r,l,t
216.882323,43,801.440156
214.021524,42,801.646607
218.672225,42,801.845628
222.893401,44,802.028555
207.32544,41,802.202151
203.686455,38,802.360589
229.503611,45,802.544658
217.657631,42,802.706649
76.102936,16,802.764751
213.705879,41,802.926738
236.761601,46,803.110739
192.445292,37,803.28845
236.600507,46,803.468118
221.303433,41,803.628219
223.977407,44,803.807961
203.015722,40,803.975521
213.413848,42,804.175885
234.82946,46,804.384254
173.475452,33,804.53002
228.01304,45,805.221133
211.822439,42,805.416146
203.145162,39,805.590286
185.402306,37,805.749497
207.172276,39,805.930126
237.13407,46,806.123067
213.282839,42,806.29936
217.121285,43,806.488384
226.55143,45,806.681691
204.105481,40,806.856652
196.609403,38,807.034147
212.082263,42,807.211372
257.796624,50,807.437695
230.621598,45,807.651306
200.405871,38,807.814811
185.941089,35,807.965582
209.943821,40,808.136077
243.098048,48,808.367492
242.754256,47,808.581068
199.98241,37,808.732866
217.668652,43,808.907699
228.031548,44,809.085898
213.882328,42,809.252607
75.810103,16,809.317397
222.133477,43,810.007443
254.273796,49,810.234425
245.493357,47,810.451147
226.096169,44,810.649807
229.353014,43,810.854045
246.904204,48,811.04179
213.20332,42,811.225895
230.393391,44,811.428305
216.705434,41,811.603336
232.889451,45,811.802686
243.449235,47,812.008914
340.653166,68,812.301327
225.981767,44,812.482781
232.536047,45,812.673471
214.635559,42,812.854436
238.666374,46,813.059222
219.74245,43,813.248059
218.56826,43,813.431084
189.854435,36,813.595231
186.75963,37,813.748845
232.585218,44,813.949159
87.849443,18,814.030536
211.818821,41,814.218105
218.974926,41,814.881934
233.15536,45,815.079377
237.561365,46,815.277342
226.306757,44,815.463084
102.282165,21,815.547692
220.836234,43,815.729085
248.661149,48,815.930829
306.769033,65,816.211533
283.066366,54,816.444971
246.902086,48,816.662014
199.700594,39,816.82849
247.56986,48,817.045331
227.744028,44,817.232896
246.878435,48,817.451643
228.397748,44,817.636938
232.254257,45,817.825433
273.169873,53,818.054102
257.568115,50,818.294258
237.106336,46,818.483999
264.906096,60,818.735066
168.874943,33,818.875579
231.820998,45,819.081796
238.25001,46,819.759246
196.117827,38,819.920637
251.624974,48,820.115974
248.577056,48,820.314237
195.041029,38,820.479704
222.669466,43,820.669192
178.723982,35,820.811306
254.471118,49,821.017113
228.900138,44,821.20358
253.617895,48,821.408696
268.527425,49,821.608741
244.593549,46,821.796139
216.635003,42,821.967761
188.397384,36,822.112515
229.235372,42,822.279989
245.399476,46,822.464889
220.878701,43,822.646405
219.883241,41,822.816887
247.578366,48,823.044899
243.493909,47,823.255918
71.162388,15,823.313067
233.503086,45,823.49822
270.408473,49,823.692281
236.691245,46,824.565546
246.332819,45,824.7447
144.897047,28,824.85395
234.175695,44,825.043929
183.702047,35,825.195796
204.507687,38,825.381355
210.007198,39,825.570332
387.522054,74,825.902196
246.901732,45,826.089497
219.380131,40,826.25442
280.390825,51,826.475304
236.010404,43,826.643466
247.040022,45,826.810726
236.849441,44,826.986641
263.280127,48,827.192552
187.703729,45,827.386001
241.568815,44,827.573289
240.246578,44,827.757598
241.123034,44,827.94371
247.805455,45,828.132402
284.060977,52,828.346498
253.160366,46,828.546811
291.147066,62,829.327153
230.217322,42,829.515961
219.813188,43,829.710488
266.083381,51,829.930399
190.689908,37,830.089299
241.020501,45,830.279701
256.655498,47,830.483328
209.972514,41,830.665801
214.175116,42,830.848724
221.686579,44,831.046701
140.364829,31,831.202259
271.618475,50,831.436966
244.254182,46,831.647938
224.555132,43,831.860288
224.496671,42,832.064655
141.416255,27,832.175044
250.910436,46,832.369875
270.267842,50,832.598759
236.165822,44,832.779713
248.129278,47,832.982472
237.570199,44,833.180848
219.298701,43,833.362622
218.617994,42,833.552237
248.733105,46,834.247108
237.224346,43,834.428199
188.687608,36,834.574239
241.116314,52,834.782851
259.247262,60,835.043289
305.462806,61,835.305793
300.343954,73,835.64192
361.519993,76,835.975296
207.226012,41,836.165334
317.119846,62,836.462103
264.846865,49,836.681715
265.189474,63,836.963517
191.794899,38,837.138916
258.424983,51,837.364928
281.904093,53,837.603169
172.081848,33,837.739571
231.256281,43,837.919088
219.870706,43,838.104429
578.112799,117,838.606252
196.591687,41,839.274813
281.749961,60,839.525803
315.946375,63,839.820785
188.588286,38,839.971684
187.643308,39,840.144338
224.806902,44,840.349839
355.148649,74,840.666696
192.226975,40,840.831056
308.58957,61,841.083945
233.401782,46,841.283703
247.400454,48,841.500795
217.523074,43,841.674795
233.87633,46,841.873365
180.596642,36,842.029639
249.133531,48,842.228028
259.185062,50,842.445483
384.423379,79,842.77235
235.181966,52,842.981445
239.775391,47,843.181506
268.287966,54,843.877832
242.074585,47,844.071663
331.895089,70,844.376987
259.083025,51,844.597264
194.961454,39,844.773356
230.683843,45,844.974465
176.986724,36,845.121269
258.995165,51,845.327735
191.999336,39,845.493214
221.081807,43,845.679803
386.035811,82,846.031366
225.641213,44,846.218861
241.331468,48,846.424786
246.895294,49,846.639961
235.194476,46,846.844145
336.639801,77,847.190958
282.033578,54,847.429573
207.964557,41,847.614333
209.745289,41,847.786945
224.076042,44,847.974255
360.49514,81,848.844888
282.343425,52,849.071083
295.068908,64,849.340695
245.714393,47,849.526594
284.918349,54,849.739586
215.578614,43,849.911051
319.214573,60,850.152942
259.300762,48,850.351592
251.455314,53,850.584336
314.06207,58,850.835926
304.455638,59,851.084411
217.506728,43,851.268677
357.829847,70,851.583496
313.767539,65,851.858065
252.546405,49,852.071863
271.142666,51,852.280807
319.821272,59,852.520991
195.606319,41,852.694849
298.05341,58,853.403864
295.936722,55,853.65248
313.583292,59,853.918206
293.922602,55,854.159106
401.786641,94,854.545449
269.084145,56,854.787128
310.649998,60,855.048972
259.044767,54,855.282456
300.568444,55,855.523354
313.224373,62,855.779089
406.567692,76,856.102328
292.861759,54,856.359719
289.762726,58,856.612983
271.069607,50,856.817118
308.445312,57,857.050143
406.118049,77,857.374335
326.004013,66,857.655084
275.808134,52,858.376306
238.391833,47,858.563679
407.157755,86,858.93047
229.051555,44,859.102707
263.263915,55,859.32377
287.185929,54,859.554518
262.703085,49,859.766196
245.149884,46,859.966249
284.60765,54,860.190883
253.041184,48,860.397137
253.216694,48,860.618608
293.586981,54,860.840602
308.086333,58,861.104113
264.668142,52,861.327597
255.353775,48,861.536839
268.619681,50,861.739699
260.199034,49,861.949508
249.969861,47,862.152124
281.859615,53,862.378911
288.739191,53,863.064821
240.588414,46,863.255469
295.428869,55,863.471539
221.174108,43,863.659731
233.165247,45,863.860441
304.227894,56,864.12519
273.240381,53,864.349533
288.529592,53,864.596002
332.709496,65,864.880544
306.716952,58,865.132154
309.672281,58,865.366844
251.187306,51,865.587939
275.898789,51,865.811251
291.20993,54,866.057706
293.571119,54,866.289975
291.491543,54,866.511808
285.970126,53,866.726503
297.469096,55,866.952613
225.47339,44,867.129761
276.201879,55,867.87454
343.276893,72,868.205827
214.52882,42,868.39648
195.983382,39,868.552202
271.393051,57,868.781123
258.92233,49,868.980461
294.671423,54,869.223171
302.176149,56,869.477706
307.938717,58,869.741923
217.632608,42,869.916542
234.731784,45,870.125423
275.905809,51,870.353658
317.401661,60,870.623414
292.715261,55,870.858873
431.058111,89,871.244859
261.742765,49,871.450655
337.044086,64,871.717134
301.223128,55,871.961734
246.686831,47,872.65955
282.04453,52,872.889137
320.980553,63,873.149176
230.360123,44,873.336017
219.193244,46,873.558266
183.571943,37,873.724988
292.695997,54,873.991439
215.209113,42,874.179224
300.998955,56,874.438448
295.388183,55,874.69246
307.857512,57,874.947416
340.616128,65,875.21901
193.924795,39,875.376862
293.59294,54,875.608781
310.117379,57,875.849278
342.968977,64,876.109716
254.835815,48,876.303726
291.237504,54,876.535481
363.672583,69,876.843671
333.166405,63,877.62908
354.03751,82,877.976386
417.473996,86,878.350236
452.264721,92,878.736922
286.800054,58,878.986716
376.168926,86,879.370305
463.794453,98,879.790031
240.871231,52,880.026019
332.064959,66,880.303643
328.821857,62,880.564195
243.64678,47,880.781076
314.437963,70,881.101539
431.589817,98,881.547227
276.000523,52,881.792434
297.286193,59,882.539842
554.665271,123,883.084928
272.927283,59,883.344532
244.52485,52,883.579446
264.46449,62,883.85865
319.440756,72,884.182534
410.409982,85,884.540222
376.765711,89,884.952549
274.999505,59,885.198544
463.396538,105,885.647488
257.408266,56,885.876499
223.910633,48,886.111294
408.91687,85,886.494039
290.148205,58,887.262252
412.614417,95,887.664829
444.54972,100,888.101647
231.008095,48,888.328282
388.40828,84,888.695727
364.980613,83,889.050259
380.400338,78,889.422327
432.986322,98,889.824121
278.613938,60,890.090228
254.965126,54,890.341179
512.268506,104,890.783455
276.06299,59,891.046724
273.826619,60,891.31045
148.268357,29,891.450356
256.090501,58,892.237597
269.678268,59,892.495413
269.528394,57,892.736347
262.277038,55,893.001513
294.487031,66,893.28498
254.133952,48,893.511072
345.37825,79,893.845235
301.215732,67,894.131794
363.47286,80,894.486777
255.723984,55,894.722311
349.206753,77,895.07834
352.131356,80,895.422211
255.183987,53,895.663829
397.623445,92,896.071637
408.579603,83,896.455985
330.371359,71,897.314801
360.28054,84,897.686265
372.690439,85,898.069494
375.314764,84,898.444073
191.633374,45,898.645693
409.370522,91,899.04065
337.990128,79,899.400159
334.413466,75,899.740689
384.325986,81,900.085052
447.101793,94,900.46877
374.283478,85,900.817752
255.181188,57,901.082357
383.701611,88,901.497499
412.638714,95,902.420898
217.498586,51,902.652126
436.537375,99,903.060483
410.56342,89,903.46789
352.07771,77,903.802034
391.446281,82,904.144424
505.587384,105,904.651012
302.466134,70,904.965115
309.534912,68,905.272959
369.495984,81,905.621682
316.393493,69,905.933249
246.351053,54,906.170121
210.16178,51,906.398678
299.757421,70,907.211226
225.079564,53,907.453658
443.053015,88,907.845352
286.98509,62,908.11682
514.819226,113,908.611985
362.98348,72,908.93792
349.992822,82,909.298262
232.234515,54,909.554965
216.016019,51,909.774985
279.44707,63,910.042889
371.657462,86,910.405258
322.041943,72,910.709004
265.08825,57,910.985498
232.804021,50,911.205279
218.313154,43,911.390957
319.938345,68,912.242134
360.230227,84,912.594824
327.455791,74,912.911424
314.043758,74,913.208713
181.516227,43,913.381402
379.283561,87,913.74349
237.847659,56,913.995875
271.546019,59,914.233182
378.189433,85,914.596915
229.309121,49,914.80713
284.924903,62,915.083131
241.277286,55,915.329684
464.275623,105,915.789528
483.56252,99,916.243533
351.613428,82,917.072017
449.779838,91,917.453437
201.410329,46,917.67892
407.957143,94,918.104007
349.19291,77,918.402898
503.384398,102,918.853744
424.081254,86,919.202978
217.137645,52,919.432022
169.883629,41,919.605234
227.606607,54,919.831335
272.651265,59,920.092252
216.586812,50,920.305449
219.640851,53,920.525178
274.164955,57,920.764293
206.36067,47,920.967248
407.95895,85,922.079838
326.590125,73,922.38586
207.584048,49,922.588964
359.612959,82,922.93165
177.107684,43,923.118828
484.577556,102,923.561362
370.654518,80,923.889488
359.760791,77,924.248262
315.904092,73,924.558423
501.815483,103,925.015174
426.121558,97,925.452023
223.831856,50,925.664284
347.830539,74,925.966243
207.912095,50,926.666137
398.176647,88,927.069056
492.203411,109,927.624383
279.104408,60,927.879395
358.404659,83,928.217412
343.437948,67,928.524446
265.26409,58,928.776356
224.171332,54,929.014533
405.098908,83,929.384873
331.286245,71,929.67438
199.512672,47,929.864995
248.494561,57,930.100717
227.558138,51,930.320314
563.467166,128,930.907205
210.051877,50,931.628255
505.873515,110,932.118803
420.613596,86,932.494351
385.2934,90,932.876716
287.349077,59,933.122638
202.080947,50,933.33699
380.361763,81,933.734064
256.659077,55,933.984318
306.02866,61,934.280826
230.805384,49,934.501727
323.289997,65,934.78982
326.442252,71,935.107367
418.510319,87,935.4695
419.770607,84,935.834419
360.004024,76,936.654516
199.055981,48,936.862141
465.889422,93,937.259076
239.73779,50,937.459943
198.36304,47,937.659483
397.156019,83,938.025179
248.699735,49,938.236287
463.870368,96,938.65344
275.537091,59,938.901404
404.318369,81,939.254072
386.528406,82,939.618153
260.106642,56,939.884191
214.912471,53,940.122457
621.008651,123,940.651703
350.02759,73,941.468808
236.621186,51,941.683724
452.946765,104,942.133487
241.026694,55,942.383633
452.005188,92,942.808976
474.367175,95,943.24535
257.319626,57,943.491505
351.274701,78,943.81191
343.721608,71,944.126765
368.180567,75,944.453921
214.738928,45,944.653313
345.458901,76,944.999994
237.053571,54,945.236705
243.745649,52,945.431862
273.78659,63,946.244206
214.131962,52,946.472037
330.729861,74,946.808862
220.610495,51,947.021943
335.465442,78,947.371406
369.114415,74,947.706066
294.677759,71,948.031252
264.900676,60,948.308506
219.903919,50,948.521599
327.12915,77,948.873028
404.183199,88,949.273044
255.733407,59,949.527758
262.379148,58,949.784146
402.235563,84,950.160661
332.142937,75,950.469477
263.9202,59,951.21
192.813139,45,951.398183
436.427955,100,951.804831
306.180132,67,952.084456
389.876393,90,952.47359
340.938769,72,952.754683
446.761264,96,953.180505
434.016395,89,953.559677
407.153091,86,953.934355
256.097597,57,954.186464
188.679938,44,954.369777
439.495007,91,954.74104
429.167273,94,955.116258
197.175079,46,955.797682
247.247998,55,956.020222
271.391969,59,956.253049
380.905852,83,956.572834
230.835423,49,956.765086
271.975098,57,956.994389
252.130263,55,957.250309
215.861746,47,957.449233
514.35107,103,957.88463
254.430952,54,958.113141
377.993788,86,958.448777
185.369395,44,958.634307
461.84806,102,959.096193
494.058526,106,959.569282
264.768001,60,959.845712
402.183091,90,960.783885
305.861304,64,961.064362
193.98806,46,961.266372
250.917403,53,961.502005
338.829039,77,961.874374
342.472524,70,962.19136
415.983641,86,962.552298
219.309498,52,962.768887
342.933885,74,963.077102
286.942419,60,963.321568
262.655782,60,963.588469
361.381747,73,963.899773
228.236399,50,964.112129
511.489307,115,964.605627
357.675853,71,965.448627
245.924964,55,965.703976
355.296514,71,966.009966
315.175179,71,966.295545
349.725831,82,966.623323
194.675744,46,966.80556
277.847218,59,967.047024
438.557439,86,967.418713
291.337709,63,967.682801
257.802533,57,967.926319
196.32936,47,968.149068
428.354533,89,968.537744
260.500864,61,968.818019
223.534736,47,969.032159
213.517951,51,969.270228
410.11283,83,969.674312
213.417653,51,970.387748
213.918006,50,970.591903
498.670236,107,971.096305
434.799189,86,971.480062
230.373682,55,971.70363
212.526306,48,971.903961
472.836342,99,972.337442
404.196603,83,972.690429
309.1132,68,972.999001
621.096028,124,973.520753
300.887589,66,973.799801
275.8017,63,974.08662
240.513457,52,974.324255
437.011226,98,975.301029
377.396673,80,975.657511
237.122673,54,975.888095
178.849171,42,976.066656
382.336553,78,976.381376
255.428321,56,976.608353
271.168205,57,976.84753
355.21481,80,977.199393
282.446364,62,977.493096
375.113283,83,977.877478
414.494469,90,978.261576
499.112438,111,978.743579
197.977558,47,978.942955
457.139532,101,979.3793
374.840748,86,980.250199
230.26905,50,980.473595
393.963518,90,980.87173
383.186014,82,981.218502
441.42904,101,981.670422
510.232543,115,982.170845
355.422176,78,982.5183
310.945979,66,982.821456
347.070288,74,983.151076
226.793447,54,983.388017
268.400768,60,983.660821
299.361635,70,983.98923
356.955448,76,984.319672
347.684057,79,985.187003
351.432304,78,985.530199
270.476449,58,985.778866
400.320167,93,986.169182
255.198047,55,986.407521
194.555859,46,986.608841
404.577709,88,987.002805
219.504313,51,987.242322
222.552798,47,987.4495
364.018443,80,987.779699
336.883707,71,988.080945
363.067043,81,988.444364
254.346962,57,988.712572
394.355578,92,989.11149
463.15858,93,990.058949
223.871,48,990.275635
189.579317,45,990.469487
265.741384,57,990.715127
209.151819,50,990.936743
213.927254,51,991.155025
204.18738,49,991.355466
362.06647,75,991.6576
397.557452,83,992.029697
236.152553,52,992.271317
313.839746,70,992.588274
326.248945,77,992.918774
200.759367,47,993.121788
404.495612,88,993.506707
276.428705,62,993.789319
443.629031,102,994.275193
266.161257,57,995.007191
238.978665,51,995.229972
264.729078,58,995.481983
378.970624,88,995.894596
412.826556,85,996.254155
405.830216,86,996.614208
631.846944,126,997.170276
340.618826,71,997.457946
425.047184,89,997.851483
414.597843,95,998.277359
213.827222,50,998.510144
208.05201,48,998.711323
256.662948,58,998.939756
335.674601,76,999.811898
373.058646,87,1000.209367
344.639117,72,1000.513605
461.746782,100,1000.9488
365.875508,82,1001.303234
250.313424,60,1001.567461
366.654258,84,1001.951108
353.550336,76,1002.273005
342.006096,74,1002.603857
295.396303,64,1002.882757
362.034721,77,1003.204843
291.211674,63,1003.457492
259.272736,61,1003.707878
207.174209,50,1003.932388
451.520203,92,1004.829988
327.395876,75,1005.156275
287.655169,65,1005.432503
301.206934,69,1005.726704
240.941554,55,1005.95116
373.926838,80,1006.29005
288.075513,67,1006.593842
396.695835,92,1006.986405
407.069542,80,1007.328707
335.148495,79,1007.697718
457.923943,96,1008.125847
386.723465,81,1008.458361
258.658179,55,1008.693452
231.230052,54,1009.423022
295.482322,62,1009.686451
420.43576,88,1010.063714
432.52471,88,1010.442251
367.895912,77,1010.760393
214.819439,50,1010.971358
449.846064,89,1011.340148
378.638054,83,1011.683592
398.405218,91,1012.070878
490.309878,97,1012.478999
327.596939,75,1012.826926
277.034473,60,1013.112723
230.453767,49,1013.316751
250.578098,57,1013.583017
197.574699,46,1014.311267
609.903333,127,1014.871408
414.657016,85,1015.250935
342.053098,79,1015.533057
302.12188,68,1015.838038
406.075363,92,1016.226747
285.374662,62,1016.50005
362.265603,75,1016.829363
233.041834,52,1017.0658
379.354589,87,1017.429829
254.521591,57,1017.682968
328.414542,76,1018.008862
447.888593,103,1018.445203
520.483174,112,1019.735993
377.775015,88,1020.108199
359.154305,76,1020.443829
282.825302,61,1020.710265
437.931919,98,1021.178657
287.932133,61,1021.444343
400.572563,83,1021.822939
416.321985,90,1022.197365
319.147693,75,1022.53811
383.506246,77,1022.888838
552.755836,119,1023.412011
319.453295,75,1024.276047
448.125865,90,1024.668737
420.012942,86,1025.062616
379.010841,78,1025.420921
382.247212,78,1025.742517
384.25945,79,1026.059364
396.579234,91,1026.46786
382.845151,88,1026.839832
382.966883,86,1027.217034
307.597604,68,1027.491755
338.997244,78,1027.850332
339.370681,73,1028.169487
361.234062,77,1028.480277
445.312745,100,1029.378429
417.711197,86,1029.774095
385.105452,83,1030.164317
361.203096,77,1030.532212
441.13209,98,1030.966362
381.607063,77,1031.314794
633.167475,127,1031.882749
383.687822,89,1032.285509
373.161013,79,1032.662055
346.501412,76,1032.991281
385.765084,84,1033.33822
350.243729,80,1034.176824
475.992134,93,1034.615266
372.374208,77,1034.968683
365.84199,79,1035.296696
416.823971,91,1035.680438
445.496052,100,1036.098459
375.862274,79,1036.429394
470.277287,97,1036.840209
356.779026,76,1037.154254
350.665481,82,1037.509113
330.336391,74,1037.827561
307.805094,70,1038.151629
315.817296,67,1038.953636
381.438453,82,1039.294489
286.438558,63,1039.570919
426.174174,91,1039.956685
223.771149,52,1040.182265
426.415742,92,1040.58379
300.878529,67,1040.86478
362.997395,75,1041.16643
357.899071,75,1041.492698
242.158134,53,1041.708291
305.021001,65,1041.978573
435.173389,95,1042.385685
390.464064,80,1042.710352
317.815902,70,1043.011429
358.554079,78,1043.855396
310.247034,68,1044.123174
328.386508,69,1044.444583
351.45681,73,1044.764661
366.539573,77,1045.091528
371.781349,77,1045.436534
359.948192,78,1045.774108
442.027455,93,1046.166154
302.777282,62,1046.442145
312.151421,70,1046.751144
204.9293,49,1046.967342
375.105962,82,1047.339866
416.142072,93,1047.758539
256.93758,57,1048.514202
321.029436,70,1048.813285
306.227239,63,1049.072881
372.251329,81,1049.405603
353.905222,80,1049.742328
401.972545,89,1050.142743
310.393844,66,1050.416288
444.690643,94,1050.81712
349.582606,73,1051.11869
397.320144,91,1051.530706
373.406359,81,1051.883881
340.921491,76,1052.220698
432.205986,88,1052.596326
459.039607,97,1053.558624
344.556867,75,1053.902571
365.531577,75,1054.224128
290.582098,60,1054.508991
337.188601,73,1054.835572
365.775899,78,1055.178219
371.664018,79,1055.517687
302.058077,65,1055.785366
239.097917,51,1056.011539
322.5936,69,1056.330671
465.997518,93,1056.722258
334.537468,70,1057.020482
386.627491,79,1057.345132
350.852155,82,1058.202031
429.533218,87,1058.613311
349.00939,71,1058.933436
318.683238,65,1059.207662
308.101179,62,1059.466419
343.390737,73,1059.790961
387.368008,84,1060.156389
405.373768,85,1060.515971
229.551101,55,1060.750476
318.419446,65,1061.016807
318.148911,71,1061.329778
360.834942,77,1061.654229
336.533844,74,1061.991512
360.051873,73,1062.330726
340.910385,72,1063.139091
336.858527,76,1063.474953
367.842287,78,1063.825761
421.554441,93,1064.200679
198.899489,47,1064.409097
340.006595,72,1064.739404
329.10817,70,1065.062466
310.944327,67,1065.367066
333.261178,74,1065.716196
198.664085,47,1065.923433
327.927132,73,1066.224366
364.456081,79,1066.552514
413.198916,85,1066.925978
363.959468,76,1067.264673
359.21996,77,1068.11736
317.011875,69,1068.436575
344.876743,76,1068.791022
340.003453,71,1069.1206
258.748918,53,1069.3616
379.575279,85,1069.706197
356.973016,76,1070.050898
387.666264,88,1070.42616
341.311812,78,1070.757063
358.776712,81,1071.096244
410.441275,95,1071.498446
334.146926,76,1071.844291
320.378941,69,1072.154818
334.302555,71,1072.991921
415.038974,94,1073.397825
409.94141,85,1073.755799
385.289811,85,1074.108945
392.477452,81,1074.433168
404.655822,86,1074.806718
323.655216,74,1075.169881
469.370329,97,1075.595343
360.658409,79,1075.946075
394.932114,84,1076.293306
439.906527,93,1076.703002
288.514577,61,1076.982734
362.717154,74,1077.828323
439.411068,86,1078.227124
443.796067,92,1078.644233
371.098946,75,1078.944013
523.588513,107,1079.405014
344.115611,76,1079.730024
385.403235,76,1080.053412
413.092315,88,1080.438906
439.508182,90,1080.843812
444.110322,93,1081.246388
422.594696,89,1081.617075
502.218137,113,1082.12711
502.688335,109,1083.117918
439.628494,93,1083.506641
440.035586,93,1083.918602
434.140159,87,1084.30761
387.243253,84,1084.686466
358.96682,80,1085.040632
417.324133,86,1085.449583
332.04243,72,1085.784106
332.643485,68,1086.088309
357.43741,71,1086.39662
360.326957,79,1086.720562
345.690655,73,1087.025802
389.285252,82,1087.903648
480.1317,104,1088.362551
386.460623,76,1088.739478
341.999299,70,1089.052941
302.355619,70,1089.354532
393.752437,83,1089.732989
346.0405,70,1090.040358
415.317455,86,1090.421684
329.020602,72,1090.762462
429.015483,84,1091.105459
369.161407,75,1091.427763
370.748723,73,1091.76121
382.767257,77,1092.656487
361.87419,76,1092.972025
324.75073,68,1093.250418
342.996518,73,1093.561035
431.612669,86,1093.946357
348.136448,75,1094.290182
363.380192,76,1094.632393
351.267463,76,1094.974698
458.174656,92,1095.345569
411.972509,94,1095.73154
504.86632,107,1096.225463
357.989223,74,1096.569756
345.721546,73,1096.874524
437.795152,92,1097.783921
387.679737,81,1098.1441
360.467965,74,1098.457571
294.447405,62,1098.718881
387.478494,78,1099.045835
340.786606,68,1099.361821
335.810426,71,1099.644549
333.222738,69,1099.924221
311.613827,63,1100.202301
320.693279,67,1100.49675
348.415488,72,1100.844807
373.231819,76,1101.181623
405.673638,82,1101.54856
372.749275,79,1102.394334
391.811951,79,1102.752048
384.090126,78,1103.102851
366.588242,75,1103.436546
335.156697,73,1103.738832
522.788382,107,1104.210621
407.627432,84,1104.585196
410.053938,82,1104.975994
374.520092,77,1105.308794
373.779164,79,1105.639273
500.130488,104,1106.109735
327.866754,67,1106.40551
334.3703,69,1106.689359
320.09834,69,1107.479507
355.256456,81,1107.849801
374.4525,80,1108.173773
329.329671,70,1108.460332
335.61474,70,1108.76975
351.978599,72,1109.085879
371.130056,75,1109.411836
339.38781,79,1109.770962
455.189218,93,1110.182098
408.744033,84,1110.573894
322.607636,72,1110.896586
369.503353,76,1111.255762
367.076612,74,1111.575662
369.204772,78,1112.3759
318.995173,68,1112.670399
325.058193,69,1112.978667
344.52167,74,1113.308017
375.666579,76,1113.654927
395.807235,82,1114.020889
368.72036,77,1114.358221
368.508213,76,1114.680548
387.46489,82,1115.031683
368.513422,77,1115.354383
374.809743,82,1115.708913
359.335462,75,1116.065115
295.171779,68,1116.354962
321.423519,68,1117.448881
358.739722,76,1117.771106
355.321805,76,1118.135168
399.013014,85,1118.512212
388.919254,80,1118.866702
336.701178,71,1119.183001
353.39994,72,1119.526002
340.356631,70,1119.838896
425.979057,89,1120.227575
377.729306,79,1120.599581
364.934422,78,1120.956418
322.392408,68,1121.266021
316.446639,66,1121.573149
323.902689,66,1122.38758
340.494181,73,1122.724818
298.077548,65,1123.040297
327.124617,76,1123.42692
279.521333,60,1123.713998
387.235341,79,1124.087458
457.659791,91,1124.51052
327.697269,73,1124.887
349.031734,78,1125.260497
329.907822,76,1125.642666
332.827822,74,1125.991317
378.245231,77,1126.378787
367.819399,81,1126.74448
200.335147,44,1126.951679
375.074678,78,1127.865304
303.877011,71,1128.210933
379.429949,83,1128.604715
311.143694,67,1128.920841
337.102465,70,1129.272066
314.313929,68,1129.60205
303.209932,70,1129.939303
312.233744,69,1130.271292
350.982266,74,1130.658612
407.95804,83,1131.044404
298.324388,70,1131.390724
360.199616,78,1131.76428
306.501419,68,1132.072814
280.157127,62,1132.358144
342.39032,69,1133.279604
344.553881,77,1133.657509
388.363347,83,1134.040592
379.086158,83,1134.40847
353.929955,81,1134.77405
315.951115,69,1135.087272
393.850119,85,1135.48324
291.941161,64,1135.757089
340.759922,71,1136.091656
345.636889,79,1136.456951
311.749854,67,1136.786606
371.504929,77,1137.153969
277.043037,61,1137.431695
326.595253,73,1138.309685
338.589944,73,1138.67003
345.695806,74,1139.025742
340.693022,70,1139.356178
327.583929,71,1139.715315
308.915471,68,1140.064151
313.448271,68,1140.384152
343.432312,74,1140.729417
401.187411,82,1141.123718
344.971698,73,1141.457875
316.640421,69,1141.768939
285.603864,63,1142.052296
313.825553,68,1142.357406
304.949353,67,1142.679653
357.449257,78,1143.579911
378.253051,80,1143.916389
295.113411,64,1144.212961
364.379119,78,1144.566929
417.344629,83,1144.95172
376.657526,81,1145.330739
413.462843,89,1145.745795
389.419388,77,1146.093906
367.444747,76,1146.424274
410.916909,93,1146.841701
392.976307,87,1147.229294
384.953125,82,1147.601128
365.398894,78,1147.953243
334.269395,73,1148.832074
349.723861,76,1149.187483
425.611562,90,1149.617461
254.812621,56,1149.894761
407.642938,90,1150.338696
398.34437,84,1150.739038
352.934612,72,1151.09397
450.090644,96,1151.548532
284.120539,62,1151.853889
342.664374,74,1152.191123
358.687908,80,1152.558712
339.435946,72,1152.889388
370.231444,79,1153.272096
347.706314,76,1154.209594
252.219842,56,1154.473423
360.151667,79,1154.841081
284.636502,63,1155.130629
366.757808,76,1155.493351
300.365388,66,1155.772209
295.196968,67,1156.066907
295.145033,64,1156.369955
320.919909,71,1156.709545
266.75489,60,1157.006693
314.338028,67,1157.327376
414.628652,95,1157.768411
312.742903,68,1158.101835
315.660288,72,1158.439865
347.993026,79,1159.327786
389.924653,83,1159.695472
410.897857,92,1160.151028
301.687515,67,1160.463126
301.784344,67,1160.783613
301.566691,66,1161.106457
373.989052,79,1161.463803
310.451568,70,1161.789659
314.937653,72,1162.130481
350.339982,75,1162.486744
328.613516,69,1162.835625
404.288929,81,1163.22796
327.417259,73,1163.581338
240.269479,52,1163.82387
427.584965,87,1164.760395
313.154795,69,1165.077012
297.413887,64,1165.371207
325.943334,73,1165.731216
338.308172,73,1166.059354
307.730227,67,1166.363855
305.796897,67,1166.689752
302.470673,65,1167.001312
343.452389,70,1167.342617
277.535726,60,1167.62
324.271645,66,1167.929836
359.577136,80,1168.268941
368.491121,81,1168.656907
331.670523,71,1169.002001
369.133006,83,1169.960199
312.187862,67,1170.288815
328.377822,73,1170.629714
302.896199,66,1170.934966
314.617645,72,1171.277027
274.154616,60,1171.552651
295.916246,66,1171.873477
