# {"t_start": 1562362757.4367013, "env_id": "ReacherGP-v2"} 
r,c,violation,l,t
-8.691166,-26.898646,15,50,2484.835483
-6.414071,-28.797283,21,50,2486.615386
-4.886421,-39.325067,29,50,2488.224038
-4.29292,-0.955495,0,50,2490.049012
-7.471175,-34.353114,31,50,2491.831147
-9.152982,-41.930052,42,50,2493.607432
-10.501018,-44.298758,42,50,2495.483308
-5.799062,-33.963262,34,50,2497.343966
-9.192531,-43.020051,42,50,2499.17214
-7.135315,-51.977103,32,50,2501.071354
-5.467715,-52.04513,30,50,2502.855098
-9.410079,-30.002859,14,50,2504.751167
-6.31319,-27.571944,14,50,2506.625896
-7.17282,-34.491727,31,50,2508.485681
-13.790264,-49.649417,31,50,2510.370313
-9.264557,-34.613991,25,50,2512.251242
-4.292629,-3.923927,0,50,2514.095493
-10.021445,-40.923223,25,50,2515.996124
-9.795745,-30.350033,10,50,2517.899692
-8.738069,-40.381365,41,50,2519.783593
-7.727893,-57.240996,34,50,2521.86935
-8.777239,-48.495688,34,50,2523.783098
-11.068144,-51.994397,29,50,2525.695579
-7.115084,-54.230286,37,50,2527.576227
-9.184222,-49.213029,35,50,2529.460125
-6.394678,-34.957555,21,50,2531.412649
-11.018838,-36.532905,22,50,2533.329286
-5.754356,-32.993664,21,50,2535.259206
-6.625078,-45.386111,33,50,2537.211295
-10.442758,-43.015902,26,50,2539.044683
-6.202107,-50.45333,36,50,2540.937186
-5.241818,-30.471992,22,50,2542.878944
-5.220803,-23.846855,14,50,2544.738203
-8.307497,-37.142044,22,50,2546.617922
-10.71388,-35.926424,22,50,2548.555077
-8.899747,-34.713135,32,50,2550.545081
-4.448147,-45.50638,32,50,2552.534502
-8.36173,-29.559839,12,50,2554.506158
-6.012066,-30.477104,28,50,2556.476149
-4.817974,-45.899281,28,50,2558.444262
-4.107714,-45.300129,32,50,2560.595814
-5.596479,-32.619105,31,50,2562.530472
-8.438209,-35.095915,34,50,2564.547277
-8.822183,-42.805136,40,50,2566.586261
-7.762004,-27.045788,13,50,2568.57022
-3.145076,-17.729918,3,50,2570.487921
-11.554666,-49.505246,37,50,2572.444379
-10.030078,-54.606908,41,50,2574.412691
-10.892933,-43.514948,43,50,2576.601351
-5.470333,-33.999307,27,50,2578.661318
-5.78598,-38.580762,26,50,2580.782643
-11.132976,-30.930988,19,50,2582.864472
-6.885552,-30.509336,12,50,2585.022629
-8.682388,-44.172463,27,50,2587.17419
-9.378579,-30.297542,15,50,2589.330485
-9.660635,-43.827941,26,50,2591.36179
-7.795679,-35.193381,23,50,2593.40785
-7.589421,-34.960752,34,50,2595.478339
-5.038551,-21.257397,4,50,2597.510913
-5.694752,-36.708204,29,50,2599.62526
-11.248804,-46.621985,42,50,2601.854285
-6.14849,-23.975116,12,50,2603.940623
-9.079481,-44.997606,34,50,2605.987389
-5.444853,-47.94342,36,50,2608.096586
-9.702801,-48.471232,40,50,2610.192769
-8.334613,-35.770751,27,50,2612.213604
-8.527279,-26.15828,9,50,2614.315133
-4.971899,-34.000055,31,50,2616.427254
-5.196147,-37.593526,37,50,2618.461028
-4.889512,-30.097882,6,50,2620.635356
-7.874373,-44.720179,31,50,2622.638294
-9.308088,-35.594191,28,50,2624.701945
-4.924701,-48.921757,35,50,2626.875133
-11.978813,-51.429973,42,50,2628.950011
-6.055666,-40.470807,25,50,2631.03956
-7.620546,-42.48493,34,50,2633.219943
-9.869767,-43.039646,40,50,2635.217989
-7.076953,-30.923605,17,50,2637.250739
-6.178922,-31.529153,29,50,2639.368284
-9.124007,-56.414914,36,50,2641.450357
-9.685112,-44.472893,36,50,2643.690195
-5.796405,-47.629851,31,50,2645.886236
-5.150746,-31.223548,16,50,2647.968186
-9.088949,-45.023872,32,50,2650.0468
-8.608102,-21.581535,12,50,2652.293787
-6.530494,-28.78798,6,50,2654.331414
-11.7121,-52.789884,35,50,2656.362891
-7.093988,-47.555452,35,50,2658.770607
-4.511671,-50.329573,34,50,2661.044088
-3.973053,-2.752663,0,50,2663.097925
-12.092017,-39.699167,21,50,2665.276068
-12.084532,-63.022488,39,50,2667.815791
-3.79734,-10.546101,0,50,2669.942411
-11.439211,-51.931051,39,50,2672.215506
-7.166845,-41.505727,32,50,2674.70055
-7.109044,-6.292253,0,50,2676.742809
-10.292554,-44.658749,31,50,2678.97682
-6.36938,-53.421066,33,50,2681.474877
-8.726598,-39.775605,41,50,2683.504329
-9.225533,-33.643254,17,50,2685.839973
-10.567454,-53.266422,40,50,2688.495562
-5.880063,-43.127162,32,50,2690.595368
-8.735408,-24.617386,12,50,2693.046863
-5.444155,-43.90833,27,50,2695.293812
-4.700116,-26.659406,0,50,2697.321933
-11.625162,-46.694834,31,50,2699.601554
-5.050906,-2.611985,0,50,2701.822621
-12.852936,-46.003385,34,50,2703.885909
-6.785206,-55.814426,35,50,2706.187924
-4.842461,-41.973766,29,50,2708.327528
-7.351909,-13.934429,5,50,2710.51076
-9.745768,-45.703247,24,50,2712.861267
-7.246672,-42.970238,31,50,2714.972981
-8.803642,-62.984293,37,50,2717.415713
-3.177884,-19.875782,8,50,2719.574192
-8.170621,-43.533815,36,50,2721.736057
-10.41635,-45.052878,29,50,2724.132673
-7.147866,-38.193711,25,50,2726.227469
-4.903052,-27.551279,5,50,2728.560383
-8.920759,-44.976308,34,50,2730.804429
-10.934439,-47.609987,36,50,2733.172736
-5.928443,-25.513692,19,50,2735.547789
-7.024228,-40.752285,32,50,2737.901456
-9.447606,-51.993672,38,50,2740.043534
-8.923498,-41.052576,41,50,2742.532701
-11.23041,-49.7089,40,50,2744.719543
-6.550942,-46.640093,26,50,2746.769058
-6.032178,-27.001928,21,50,2749.306273
-6.553487,-41.461812,33,50,2751.384812
-7.755464,-39.610557,29,50,2753.446942
-6.580478,-23.292521,0,50,2756.183812
-6.058201,-26.258292,10,50,2758.278792
-11.089746,-55.795461,40,50,2760.440319
-4.739482,-38.316238,33,50,2762.990367
-6.987572,-49.2022,31,50,2765.04317
-9.976432,-38.466313,22,50,2767.23474
-10.859092,-47.704711,35,50,2769.743145
-4.976746,-30.065092,12,50,2771.818674
-6.292055,-46.681363,35,50,2774.248175
-4.852329,-36.483905,26,50,2776.57135
-5.760988,-53.63993,37,50,2779.003269
-9.296923,-30.389544,17,50,2781.737928
-10.768882,-44.440677,40,50,2783.878846
-5.451261,-35.277933,35,50,2786.178776
-7.823614,-52.10048,37,50,2788.657363
-9.927514,-31.631238,17,50,2790.814904
-6.922619,-53.574474,38,50,2793.263608
-3.593486,-36.796053,35,50,2795.519393
-9.541737,-42.801968,26,50,2797.674322
-8.489401,-48.728528,39,50,2800.233554
-6.581389,-51.987049,35,50,2802.29406
-12.018355,-53.557958,36,50,2804.568079
-7.818928,-28.604793,15,50,2807.044561
-11.282905,-24.831525,10,50,2809.108269
-6.805222,-50.41145,37,50,2811.466425
-10.674114,-45.166823,36,50,2813.7803
-4.504366,-33.988457,31,50,2815.89785
-10.411322,-43.961484,33,50,2818.520314
-7.474882,-22.437893,12,50,2820.645404
-7.132016,-34.23253,29,50,2822.754911
-7.781152,-30.006262,3,50,2825.525668
-5.844812,-28.080064,21,50,2827.641873
-10.165828,-40.564193,30,50,2830.070469
-4.344478,-30.507619,15,50,2832.352172
-6.519058,-53.197408,35,50,2834.392372
-8.645805,-51.276016,41,50,2837.08946
-10.483164,-49.357467,37,50,2839.205779
-3.910837,-44.152338,35,50,2841.62022
-9.844106,-49.521507,40,50,2844.09852
-5.332399,-50.613884,32,50,2846.262785
-8.410386,-50.542974,40,50,2848.84169
-4.867843,-32.19839,30,50,2851.035951
-4.973181,-49.611092,35,50,2853.308583
-13.770624,-59.269732,39,50,2855.823572
-7.242222,-51.185315,36,50,2857.975579
-11.86868,-22.007107,11,50,2860.455363
-9.001438,-22.338119,11,50,2862.736787
-7.841297,-30.062951,14,50,2864.973658
-9.053426,-38.696344,28,50,2867.527591
-13.738096,-42.565876,26,50,2869.692293
-7.470553,-40.68253,33,50,2872.378101
-10.734937,-50.393975,35,50,2874.615858
-5.809878,-42.437733,35,50,2876.669177
-10.378426,-46.477496,35,50,2879.375936
-3.813897,-36.448992,31,50,2881.507217
-7.042499,-42.020437,26,50,2883.698343
-6.059351,-41.647843,34,50,2886.227527
-12.825082,-30.471745,17,50,2888.325077
-6.363558,-35.84353,32,50,2890.886312
-6.47354,-42.113534,32,50,2893.178579
-7.742049,-52.136925,39,50,2895.312915
-6.675406,-50.962551,40,50,2897.8795
-12.233382,-52.759605,42,50,2900.058483
-13.290525,-60.651025,40,50,2902.594678
-8.613105,-53.122136,34,50,2904.964562
-13.229094,-56.416307,39,50,2907.161567
-12.133179,-46.127297,32,50,2909.889134
-9.837459,-31.38186,16,50,2912.065661
-5.089234,-44.876688,31,50,2914.308083
-4.895106,-27.130588,0,50,2916.749355
-10.377012,-40.460992,25,50,2919.147976
-6.02338,-46.166126,37,50,2921.919817
-4.239278,-33.743252,25,50,2924.036952
-5.792052,-31.566124,19,50,2926.392704
-6.889861,-45.77829,36,50,2928.861039
-10.159446,-45.534559,36,50,2930.97948
-6.222833,-31.30185,26,50,2933.258308
-7.632749,-42.39184,33,50,2935.782403
-7.580257,-8.324656,3,50,2937.961316
-3.683172,-31.650508,21,50,2940.517314
-5.8185,-32.955142,26,50,2942.853557
-7.274721,-37.536262,26,50,2944.883097
-10.764237,-26.729614,12,50,2947.453299
-11.63065,-51.959422,41,50,2949.549221
-6.677825,-44.451445,36,50,2951.849331
-6.863185,-48.203037,39,50,2954.483632
-5.280765,-36.540622,26,50,2956.625736
-8.073684,-54.812251,40,50,2959.261886
-7.448426,-51.316379,40,50,2961.46792
-9.840878,-48.349669,39,50,2963.584076
-7.910399,-49.8067,35,50,2966.533376
-9.817612,-38.724254,24,50,2968.668993
-9.083079,-50.439028,40,50,2970.867334
-8.011135,-42.37703,32,50,2973.57177
-5.663077,-48.697899,35,50,2975.677411
-9.342082,-50.684048,41,50,2978.251006
-6.73362,-46.008448,39,50,2980.644441
-9.55105,-52.187493,41,50,2982.68679
-5.736931,-40.591932,26,50,2985.354286
-5.410154,-40.349652,39,50,2987.468596
-9.02804,-23.490474,10,50,2989.699913
-5.160003,-32.635948,24,50,2992.211312
-6.669114,-32.257252,27,50,2994.360617
-6.272157,-29.742494,11,50,2996.961673
-4.948906,-49.212917,37,50,2999.270212
-7.785296,-42.197007,28,50,3001.427707
-5.20486,-28.660709,21,50,3004.132801
-6.821356,-41.724215,33,50,3006.320126
-11.156307,-18.532054,11,50,3008.836164
-8.932389,-52.34774,39,50,3011.057839
-7.424284,-28.027283,5,50,3013.436509
-6.448501,-52.754891,38,50,3015.998249
-4.653571,-34.093608,26,50,3018.157481
-4.007159,-36.704369,33,50,3020.764619
-4.548817,-34.228931,28,50,3023.114199
-5.514768,-55.687402,39,50,3025.336827
-12.018209,-29.794825,12,50,3027.97042
-4.580561,-36.066595,25,50,3030.123225
-5.222641,-31.359795,23,50,3032.582974
-12.183171,-57.945151,42,50,3034.92197
-8.847359,-35.689043,40,50,3037.039542
-6.523451,-52.372139,35,50,3039.621456
-5.306696,-37.784653,27,50,3041.708851
-11.820233,-42.18285,32,50,3043.89784
-11.572957,-46.585494,32,50,3046.465594
-7.808589,-14.516736,5,50,3048.623318
-12.624592,-30.219523,13,50,3051.186538
-5.331992,-30.878426,25,50,3053.494583
-4.84506,-38.672421,32,50,3055.58989
-4.569661,-49.270098,34,50,3058.186755
-4.844796,-35.62056,29,50,3060.534528
-6.346684,-42.517574,40,50,3063.070295
-10.580588,-46.010064,36,50,3065.441678
-7.363594,-26.768504,9,50,3067.635957
-5.195309,-51.956773,36,50,3070.335558
-7.937553,-40.181817,29,50,3072.4616
-9.229031,-44.805943,35,50,3074.920335
-9.451451,-51.061085,32,50,3077.346558
-13.872718,-38.173318,29,50,3079.401279
-9.345177,-35.031824,22,50,3082.110453
-6.284555,-23.048702,19,50,3084.262227
-13.128942,-32.464602,27,50,3086.681378
-6.327569,-34.442564,22,50,3089.25773
-6.578709,-37.974996,30,50,3091.391957
-4.238987,-33.676772,26,50,3094.086159
-4.985642,-25.142997,20,50,3096.293724
-7.53021,-48.93708,41,50,3098.515317
-8.657818,-23.265329,12,50,3101.116776
-5.236895,-24.544468,16,50,3103.242218
-7.055312,-20.146808,8,50,3105.860807
-14.413281,-36.264194,29,50,3108.372805
-11.791087,-30.722534,22,50,3110.463412
-6.532577,-44.773702,37,50,3113.056412
-6.790415,-44.263356,39,50,3115.125078
-11.148684,-47.572604,40,50,3117.374182
-8.288632,-36.95179,24,50,3119.824837
-7.80212,-32.390804,14,50,3121.952424
-6.445932,-34.018459,34,50,3124.522851
-5.545396,-30.003368,13,50,3126.779786
-11.179032,-42.633204,28,50,3129.094089
-4.940426,-35.440517,23,50,3131.64306
-5.307885,-39.332111,26,50,3133.83684
-5.414565,-31.227984,16,50,3136.511464
-11.14201,-48.534958,42,50,3138.714721
-8.530089,-45.87317,41,50,3140.963697
-4.428238,-29.787951,20,50,3143.544938
-4.657055,-49.463622,34,50,3145.69702
-3.370309,-10.902131,5,50,3148.284152
-5.351867,-26.190266,15,50,3150.573904
-5.019214,-32.187585,20,50,3152.725371
-4.718431,-16.258683,0,50,3155.592856
-4.364141,-30.681025,18,50,3157.758283
-10.767977,-36.094301,21,50,3160.40666
-4.899893,-17.042015,10,50,3162.608421
-7.417895,-30.715391,23,50,3164.9489
-5.503187,-35.575071,15,50,3167.470358
-8.330745,-46.684325,39,50,3169.643492
-5.80604,-33.583734,16,50,3172.403594
-6.874119,-38.972802,30,50,3174.605666
-8.748094,-50.275239,32,50,3176.782307
-4.137195,-20.588796,12,50,3179.436273
-5.502426,-29.00249,10,50,3181.566441
-9.258461,-23.873744,13,50,3184.117574
-7.093998,-46.764124,36,50,3186.427697
-4.133425,-28.233214,15,50,3188.553707
-6.951393,-38.27368,23,50,3191.080822
-6.038513,-50.016695,34,50,3193.326148
-10.926762,-48.583934,41,50,3195.182953
-5.800477,-26.896473,5,50,3197.18246
-14.164083,-40.301542,31,50,3199.12253
-5.940245,-47.824163,31,50,3201.347647
-5.03683,-51.72919,36,50,3203.344845
-6.706779,-48.052192,36,50,3205.357167
-10.175804,-49.864175,41,50,3207.333145
-6.849387,-43.172854,31,50,3209.323719
-6.191107,-17.827891,0,50,3211.23359
-6.809169,-47.931164,37,50,3213.202644
-7.321375,-38.76516,24,50,3215.161826
-5.928621,-49.202471,34,50,3217.117897
-5.153596,-28.138208,18,50,3219.115733
-9.156249,-33.646958,29,50,3221.135072
-11.8408,-33.132194,20,50,3223.139076
-6.922987,-31.13414,9,50,3225.120604
-5.57436,-35.405499,24,50,3227.005125
-4.75192,-33.18726,22,50,3228.938504
-7.053306,-11.930341,0,50,3230.798323
-6.038174,-28.990252,5,50,3232.622516
-7.71726,-29.108321,20,50,3234.570772
-10.207245,-52.869108,41,50,3236.69783
-5.09546,-37.197127,28,50,3238.819397
-7.51795,-49.009319,37,50,3241.163779
-7.554337,-14.421154,6,50,3243.332318
-7.933218,-42.116524,36,50,3245.447466
-5.176712,-36.576561,27,50,3247.649978
-9.991384,-51.389444,39,50,3249.746698
-5.940595,-39.728357,34,50,3251.798534
-7.29476,-47.573446,31,50,3253.942069
-5.071527,-7.723618,3,50,3256.05999
-5.769674,-21.635886,11,50,3258.198736
-11.890396,-48.652175,39,50,3260.408702
-10.80403,-48.11784,39,50,3262.497523
-7.06472,-39.685623,26,50,3264.579792
-5.223618,-36.332001,31,50,3266.87237
-10.227357,-47.311931,40,50,3268.962889
-3.701433,-21.193067,14,50,3271.030375
-5.983039,-31.848918,20,50,3273.226192
-9.64421,-50.655929,37,50,3275.333427
-6.401136,-33.689205,23,50,3277.428924
-8.324569,-41.714228,38,50,3279.524775
-5.204015,-30.002906,20,50,3281.741012
-7.228161,-42.865792,38,50,3284.077722
-9.341871,-46.882395,41,50,3286.236343
-7.1977,-40.360279,29,50,3288.446641
-8.855195,-53.101344,38,50,3290.552976
-4.91724,-41.900322,29,50,3292.682455
-8.662984,-42.702817,28,50,3294.834473
-5.00439,-25.545919,11,50,3296.949402
-7.920823,-35.722582,14,50,3298.959155
-5.467301,-27.521549,5,50,3301.313379
-5.980293,-30.043546,19,50,3303.355681
-10.24742,-48.601213,37,50,3305.43603
-4.653471,-31.158334,12,50,3307.739914
-12.151745,-44.594384,36,50,3310.041735
-9.991817,-41.601112,36,50,3312.062198
-4.707326,-28.138312,19,50,3314.031321
-7.279546,-54.512651,36,50,3316.532192
-10.156655,-50.302472,31,50,3318.804487
-6.824564,-28.562088,6,50,3320.932411
-6.677512,-28.791604,22,50,3323.366589
-8.220937,-64.28319,38,50,3325.70927
-4.505553,-39.496651,30,50,3327.978018
-8.550877,-42.510221,31,50,3330.468414
-7.134326,-49.602259,39,50,3332.796698
-8.444526,-43.670561,22,50,3334.890234
-4.541046,-38.763211,27,50,3336.871486
-6.177853,-33.393165,28,50,3339.520032
-13.072279,-41.372309,34,50,3341.605449
-10.381145,-40.874675,25,50,3343.642294
-6.37678,-36.850647,22,50,3345.957524
-6.602379,-58.322483,38,50,3348.294836
-5.56957,-29.72005,8,50,3350.408781
-12.134774,-45.420078,31,50,3352.796008
-6.545026,-29.426253,4,50,3355.145064
-7.723498,-27.940147,4,50,3357.196252
-5.721907,-42.119077,30,50,3359.641572
-11.030077,-20.260178,8,50,3362.012537
-9.233338,-53.65855,41,50,3364.09057
-5.625539,-26.87985,15,50,3366.119101
-4.845196,-35.545163,22,50,3368.742403
-5.964076,-38.231133,29,50,3370.808732
-4.756327,-36.596351,26,50,3373.089966
-5.253637,-46.348405,36,50,3375.425607
-4.974536,-39.210801,30,50,3377.944236
-7.338658,-43.732466,31,50,3379.976003
-10.819658,-51.295133,40,50,3382.016219
-8.637119,-44.167636,34,50,3384.201823
-8.675762,-44.271727,40,50,3386.741056
-9.61599,-37.022411,29,50,3388.744021
-6.060809,-36.789542,20,50,3390.725391
-5.248664,-30.765875,26,50,3393.019338
-6.115757,-41.217244,31,50,3395.465742
-4.625379,-28.963559,16,50,3397.594165
-7.972752,-40.732695,31,50,3399.911162
-8.321714,-37.805054,23,50,3402.437315
-6.61192,-43.179485,33,50,3404.528201
-6.864404,-45.265517,28,50,3406.518147
-6.868831,-41.057984,26,50,3409.10693
-7.618657,-35.650224,13,50,3411.316156
-11.799033,-37.865912,24,50,3413.359334
-7.00294,-45.032796,31,50,3415.681177
-6.692504,-28.835653,12,50,3418.433141
-4.08921,-49.523842,32,50,3420.59412
-4.77668,-24.746427,16,50,3422.848225
-6.651505,-41.168283,26,50,3425.339106
-8.804696,-38.472725,33,50,3427.429472
-5.522523,-43.934094,33,50,3429.658976
-8.323425,-55.260991,41,50,3432.229398
-7.158581,-26.409096,5,50,3434.325094
-9.000823,-41.733983,34,50,3436.361032
-5.593504,-43.222269,30,50,3438.908772
-6.004633,-45.245077,31,50,3441.155785
-4.666463,-28.836188,16,50,3443.215254
-4.504294,-47.278273,34,50,3445.492062
-6.903787,-41.706031,41,50,3448.059546
-7.675214,-41.272456,32,50,3450.134961
-9.30256,-37.01681,21,50,3452.186217
-5.788066,-34.36502,25,50,3454.695032
-10.138702,-29.562124,12,50,3457.007365
-8.286731,-42.289,28,50,3459.047566
-7.030369,-29.34207,14,50,3461.235201
-5.672918,-27.354997,12,50,3463.976378
-5.702242,-25.895853,12,50,3466.066664
-8.403525,-49.967263,42,50,3468.131295
-11.031446,-30.890701,14,50,3470.572091
-3.874987,-13.376749,6,50,3472.961133
-12.156568,-25.031208,9,50,3475.013811
-8.504121,-43.593193,37,50,3477.168731
-4.078687,-55.482048,33,50,3479.714438
-5.96579,-36.195319,32,50,3481.87882
-13.792306,-29.249768,17,50,3483.968494
-9.309585,-48.968745,39,50,3486.39839
-4.516954,-29.327129,22,50,3488.834229
-7.02584,-25.856308,4,50,3490.852523
-11.744882,-34.982015,19,50,3492.94415
-4.78529,-47.752603,40,50,3495.351004
-8.512203,-51.725452,33,50,3497.758245
-6.885669,-26.950509,6,50,3499.817818
-6.523512,-33.293178,24,50,3501.940928
-6.035918,-42.845632,34,50,3504.407684
-7.108163,-46.010547,35,50,3506.831935
-5.153751,-28.832089,13,50,3509.10111
-7.630256,-29.63228,10,50,3511.324181
-7.148689,-33.719275,20,50,3513.866805
-6.760895,-43.330698,35,50,3516.042085
-8.161395,-39.284257,16,50,3518.091499
-5.898138,-43.039776,34,50,3520.410236
-3.927638,-22.193996,7,50,3522.975752
-14.744775,-28.463136,13,50,3525.06294
-8.637737,-37.934338,26,50,3527.150158
-4.504127,-22.372868,14,50,3529.65659
-8.76737,-24.009282,10,50,3531.986333
-4.737136,-30.588947,21,50,3534.065612
-11.806675,-38.985697,27,50,3536.123694
-12.048499,-36.101932,27,50,3538.60729
-10.173298,-29.759408,13,50,3540.959705
-7.179838,-35.088061,17,50,3543.032229
-7.575456,-39.914175,26,50,3545.208246
-6.384296,-39.824684,28,50,3547.795848
-4.071825,-25.355054,11,50,3549.861124
-12.2099,-30.173755,14,50,3551.941423
-11.473842,-31.627722,17,50,3554.556152
-9.098517,-32.743201,14,50,3557.054246
-10.341413,-36.439877,24,50,3559.131005
-5.599962,-35.163555,27,50,3561.214062
-11.447506,-38.961638,24,50,3563.565737
-7.337726,-37.809981,23,50,3566.18053
-17.506836,-12.533034,5,50,3568.235166
-6.164171,-44.987534,33,50,3570.301566
-7.247047,-31.33628,19,50,3572.615911
-6.562522,-31.044921,12,50,3575.204537
-4.948784,-46.460183,29,50,3577.344975
-4.659239,-22.43163,7,50,3579.551406
-11.115082,-22.425719,11,50,3582.051915
-6.00745,-48.001947,41,50,3584.364737
-6.289285,-41.843873,33,50,3586.387697
-12.576967,-35.022602,27,50,3588.465591
-12.801909,-33.343433,17,50,3591.038386
-11.824457,-32.83684,18,50,3593.197891
-7.140667,-22.857794,5,50,3595.23341
-5.622333,-59.061027,34,50,3597.328316
-3.431066,-14.328575,5,50,3600.188308
-8.28554,-37.94971,26,50,3602.4506
-12.844671,-25.849856,10,50,3604.530559
-12.022171,-29.482376,13,50,3606.965914
-11.943739,-51.298856,39,50,3609.471697
-7.321867,-41.019863,32,50,3611.587678
-6.510729,-41.596595,32,50,3613.590766
-3.924686,-18.407266,9,50,3616.067497
-10.447787,-44.694267,35,50,3618.512345
-3.91615,-20.366972,11,50,3620.676871
-11.632792,-28.590337,12,50,3622.897063
-13.669284,-45.858044,28,50,3625.394092
-4.378227,-25.115792,18,50,3627.621168
-9.388092,-40.009706,32,50,3629.733036
-9.775416,-35.600697,19,50,3632.053013
-8.346581,-24.920746,15,50,3634.564268
-9.106387,-24.389996,12,50,3636.599107
-3.650205,-28.56515,4,50,3638.741296
-6.690879,-35.3012,22,50,3641.138883
-5.002695,-29.178112,7,50,3643.687171
-7.946855,-40.657235,33,50,3646.041423
-5.746306,-48.584512,35,50,3648.270422
-5.805359,-39.745903,29,50,3650.848241
-5.215781,-45.768572,32,50,3653.080967
-6.90833,-41.979998,27,50,3655.081893
-6.841058,-27.707573,6,50,3657.105589
-8.050544,-34.448489,18,50,3659.39514
-13.225551,-34.026284,28,50,3661.939798
-7.21228,-40.342277,25,50,3664.109915
-8.885433,-40.006851,33,50,3666.156821
-6.499102,-45.907971,33,50,3668.627926
-4.962512,-44.005119,38,50,3671.13895
-5.462958,-29.622537,7,50,3673.226869
-4.562217,-21.886702,0,50,3675.282001
-4.125117,-19.802888,10,50,3677.698892
-8.02794,-40.528594,17,50,3680.295438
-7.228165,-57.942938,36,50,3682.422799
-7.467959,-38.239149,32,50,3684.582974
-5.883237,-36.655006,20,50,3687.085659
-4.677089,-28.926007,15,50,3689.493876
-4.168281,-45.756971,32,50,3691.853455
-12.831217,-27.238254,14,50,3694.04037
-6.979418,-33.365234,21,50,3696.556216
-7.036232,-42.40633,30,50,3698.871507
-9.844803,-38.139387,24,50,3700.87075
-8.909276,-42.726348,36,50,3702.828597
-8.193129,-32.130945,16,50,3705.384416
-4.754222,-49.388819,31,50,3708.001641
-8.603303,-39.851284,29,50,3710.050226
-12.595173,-30.789357,12,50,3712.145684
-4.821325,-45.702983,32,50,3714.392948
-4.743105,-40.574856,30,50,3717.068871
-5.254522,-40.504984,29,50,3719.401781
-5.618046,-26.126042,10,50,3721.512892
-7.352196,-33.206242,16,50,3723.558514
-10.143742,-42.500197,41,50,3726.183815
-5.244791,-37.24552,31,50,3728.759438
-7.907547,-36.362383,19,50,3730.900328
-5.514006,-37.908328,32,50,3733.022815
-6.732333,-33.745458,19,50,3735.659501
-6.624549,-34.013887,18,50,3738.412011
-4.649537,-39.810865,29,50,3740.631571
-11.895868,-34.298358,25,50,3742.573124
-7.020148,-34.25572,20,50,3745.220019
-10.518598,-37.525814,21,50,3747.762445
-13.433539,-26.339253,13,50,3749.971632
-10.685518,-40.628036,32,50,3752.070228
-6.460675,-34.45781,17,50,3754.594709
-5.150297,-54.494648,34,50,3757.336021
-4.467383,-29.234744,28,50,3759.434769
-4.506268,-37.150283,30,50,3761.658572
-7.698526,-26.731583,4,50,3764.017186
-8.51375,-28.502336,18,50,3766.694628
-12.958298,-31.774477,18,50,3769.076592
-5.857649,-44.693191,31,50,3771.202564
-6.154663,-34.062619,32,50,3773.659438
-5.418818,-25.003057,21,50,3776.324604
-6.049057,-32.950876,14,50,3778.5487
-2.95029,-16.728599,0,50,3780.715194
-4.625874,-38.688938,38,50,3783.284487
-10.409202,-35.904613,20,50,3786.174744
-3.482439,-24.055475,4,50,3788.297845
-10.834375,-30.919348,17,50,3790.431447
-4.36815,-34.192968,27,50,3793.040647
-3.817101,-18.88489,0,50,3795.533266
-9.593393,-35.526501,25,50,3797.642311
-4.640717,-20.064668,12,50,3799.743449
-6.954332,-23.797298,12,50,3802.363069
-5.601393,-27.139285,21,50,3804.814041
-11.237043,-40.886882,36,50,3806.948699
-6.714717,-32.624772,28,50,3809.184651
-2.806882,-18.923616,0,50,3811.951785
-3.842466,-13.425415,0,50,3814.414775
-3.052401,-18.379551,0,50,3816.562034
-5.120358,-26.861022,22,50,3818.835362
-5.796392,-38.797847,17,50,3821.524029
-11.708559,-21.131952,15,50,3823.887167
-7.342136,-11.686738,0,50,3826.03451
-8.055963,-42.468718,37,50,3828.412597
-6.220806,-19.744924,5,50,3831.066954
-2.929534,-15.334613,0,50,3833.671187
-4.2963,-36.393296,30,50,3835.729417
-7.724451,-34.475804,30,50,3838.315607
-9.771229,-32.431523,12,50,3840.989496
-6.638736,-33.017515,13,50,3843.171
-16.854301,-14.752928,9,50,3845.362629
-6.032689,-37.293929,33,50,3848.034421
-6.20159,-39.867269,38,50,3850.463479
-4.157048,-33.915181,25,50,3852.535193
-7.106706,-32.873597,28,50,3854.598125
-5.149259,-30.085414,23,50,3857.27145
-10.764166,-32.532358,12,50,3859.706576
-4.835773,-26.686824,15,50,3861.840117
-8.469304,-47.603899,27,50,3864.104364
-9.50372,-29.261734,3,50,3866.709992
-15.110217,-43.865015,34,50,3869.06631
-6.616659,-32.956755,28,50,3871.252861
-3.59628,-25.426472,5,50,3873.593709
-11.34689,-23.751452,0,50,3876.196724
-7.832656,-43.55376,36,50,3878.488665
-5.420797,-39.814452,31,50,3881.131693
-9.311652,-43.017739,38,50,3883.772836
-3.686698,-32.326002,25,50,3886.409102
-6.45171,-41.210807,39,50,3888.579717
-7.069321,-21.545064,0,50,3890.613353
-7.679524,-47.285298,35,50,3893.260571
-7.928604,-43.21548,23,50,3895.822943
-5.86247,-39.478379,34,50,3897.999783
-6.221797,-54.623924,41,50,3900.05178
-14.818111,-53.34377,40,50,3902.539066
-8.023481,-35.06442,28,50,3905.189287
-4.605796,-43.971328,24,50,3907.340184
-6.738812,-39.479393,28,50,3909.386923
-4.505435,-47.498462,27,50,3911.73982
